Timestamp,Soil.Heat.Flux.Density..uncorrected....0.05m..1,Soil.Heat.Flux.Density..uncorrected....0.05m..2,Soil.Heat.Flux.Density..uncorrected....0.05m..3
2017-06-25 21:30:00,-0.24,2.54,-3.7
2017-06-25 22:00:00,-4.54,-1.45,-5.55
2017-06-25 22:30:00,-8.16,-4.5,-6.74
2017-06-25 23:00:00,-10.19,-6.39,-6.82
2017-06-25 23:30:00,-10.54,-6.75,-6.88
2017-06-26 00:00:00,-10.8,-6.92,-6.99
2017-06-26 00:30:00,-10.97,-7.08,-6.85
2017-06-26 01:00:00,-11.24,-7.28,-7.11
2017-06-26 01:30:00,-12.25,-7.88,-7.83
2017-06-26 02:00:00,-13.85,-8.79,-8.84
2017-06-26 02:30:00,-16.26,-10.2,-9.96
2017-06-26 03:00:00,-17.95,-11.49,-10.55
2017-06-26 03:30:00,-18.79,-12.15,-11.04
2017-06-26 04:00:00,-19.98,-12.95,-12
2017-06-26 04:30:00,-21.13,-13.8,-12.7
2017-06-26 05:00:00,-21.8,-14.28,-13.12
2017-06-26 05:30:00,-22.14,-14.61,-13.21
2017-06-26 06:00:00,-22.03,-14.3,-13.57
2017-06-26 06:30:00,-21.8,-13.62,-12.71
2017-06-26 07:00:00,-19.81,-11.96,-10.26
2017-06-26 07:30:00,-16.06,-9.55,-7.46
2017-06-26 08:00:00,-8.85,-6.44,-4.15
2017-06-26 08:30:00,3.47,-2.17,1.33
2017-06-26 09:00:00,19.14,4.79,6.79
2017-06-26 09:30:00,31.86,13.31,11.89
2017-06-26 10:00:00,43.21,23.43,19.96
2017-06-26 10:30:00,55.35,35.62,27.3
2017-06-26 11:00:00,68.01,48.33,32.05
2017-06-26 11:30:00,80.4,59.52,34.54
2017-06-26 12:00:00,88.08,68.22,35.4
2017-06-26 12:30:00,87.09,71,31.37
2017-06-26 13:00:00,84.79,73.9,27.36
2017-06-26 13:30:00,79.25,76.68,22.31
2017-06-26 14:00:00,74.36,79.82,18
2017-06-26 14:30:00,69.62,82.5,13.88
2017-06-26 15:00:00,65.82,81.92,10.49
2017-06-26 15:30:00,60.21,77.88,7.23
2017-06-26 16:00:00,54.62,72.28,4.88
2017-06-26 16:30:00,47.94,64.9,2.78
2017-06-26 17:00:00,39.72,57.05,1.29
2017-06-26 17:30:00,31.4,48.27,-0.54
2017-06-26 18:00:00,22.46,38.04,-2.06
2017-06-26 18:30:00,13.88,28.68,-3.46
2017-06-26 19:00:00,5.34,20.01,-4.55
2017-06-26 19:30:00,-0.94,12.99,-5.43
2017-06-26 20:00:00,-5.64,6.77,-7.37
2017-06-26 20:30:00,-10.38,0.74,-9.71
2017-06-26 21:00:00,-14.97,-4.36,-11.8
2017-06-26 21:30:00,-18.78,-8.44,-13.81
2017-06-26 22:00:00,-21.71,-11.4,-15.17
2017-06-26 22:30:00,-24,-13.84,-15.95
2017-06-26 23:00:00,-25.79,-15.7,-16.37
2017-06-26 23:30:00,-27.27,-17.26,-16.66
2017-06-27 00:00:00,-28.99,-18.76,-17.1
2017-06-27 00:30:00,-30.99,-20.41,-17.59
2017-06-27 01:00:00,-32.49,-21.59,-18.06
2017-06-27 01:30:00,-33.89,-22.67,-18.43
2017-06-27 02:00:00,-35.01,-23.43,-18.78
2017-06-27 02:30:00,-35.54,-23.55,-18.59
2017-06-27 03:00:00,-35.36,-23.84,-18.18
2017-06-27 03:30:00,-34.66,-23.77,-17.98
2017-06-27 04:00:00,-33.98,-23.4,-18.21
2017-06-27 04:30:00,-34.13,-23.32,-18.49
2017-06-27 05:00:00,-34.46,-23.49,-18.19
2017-06-27 05:30:00,-33.83,-23.35,-17.12
2017-06-27 06:00:00,-31.3,-22.24,-15.19
2017-06-27 06:30:00,-27.79,-20.21,-12.86
2017-06-27 07:00:00,-23.93,-17.7,-10.42
2017-06-27 07:30:00,-18.38,-14.43,-6.57
2017-06-27 08:00:00,-10.8,-10.32,-2.91
2017-06-27 08:30:00,-3.57,-6.21,0.23
2017-06-27 09:00:00,5.29,-1.51,3.89
2017-06-27 09:30:00,10.92,4.2,5.01
2017-06-27 10:00:00,13.62,10.1,6.53
2017-06-27 10:30:00,18.27,16.44,9.05
2017-06-27 11:00:00,30.86,25.66,15.18
2017-06-27 11:30:00,36.34,31.99,14.38
2017-06-27 12:00:00,40.75,36.77,17.15
2017-06-27 12:30:00,57.87,53.24,23.68
2017-06-27 13:00:00,69.23,68.52,25.15
2017-06-27 13:30:00,73.88,77.74,23.53
2017-06-27 14:00:00,74.19,82.09,20.78
2017-06-27 14:30:00,72.58,82.4,17.89
2017-06-27 15:00:00,67.78,79.58,14.54
2017-06-27 15:30:00,61.34,74.41,10.98
2017-06-27 16:00:00,54.49,68.34,8.26
2017-06-27 16:30:00,47.15,61.48,6.39
2017-06-27 17:00:00,38.77,53.33,4.73
2017-06-27 17:30:00,30.25,44.16,3.13
2017-06-27 18:00:00,22.31,35.58,1.59
2017-06-27 18:30:00,13.95,27.39,0.2
2017-06-27 19:00:00,6.1,20.12,-1.07
2017-06-27 19:30:00,0.27,13.55,-2.22
2017-06-27 20:00:00,-3.94,7.55,-3.91
2017-06-27 20:30:00,-8.36,1.81,-6
2017-06-27 21:00:00,-12.85,-3.36,-8.02
2017-06-27 21:30:00,-17.27,-8.47,-9.82
2017-06-27 22:00:00,-20.82,-12.18,-11.35
2017-06-27 22:30:00,-23.54,-14.71,-12.3
2017-06-27 23:00:00,-25.4,-16.88,-13.1
2017-06-27 23:30:00,-26.81,-18.39,-14.27
2017-06-28 00:00:00,-28.32,-19.49,-15.42
2017-06-28 00:30:00,-29.96,-20.6,-16.09
2017-06-28 01:00:00,-31.01,-21.4,-16.48
2017-06-28 01:30:00,-31.92,-22.06,-16.65
2017-06-28 02:00:00,-31.81,-22.39,-16.16
2017-06-28 02:30:00,-30.48,-22.09,-15.56
2017-06-28 03:00:00,-29.33,-21.69,-15.36
2017-06-28 03:30:00,-28.33,-21.24,-14.96
2017-06-28 04:00:00,-27.27,-20.51,-14.65
2017-06-28 04:30:00,-26.91,-20.12,-14.48
2017-06-28 05:00:00,-26.41,-19.82,-14
2017-06-28 05:30:00,-25.54,-19.35,-13.05
2017-06-28 06:00:00,-23.36,-18.14,-11.52
2017-06-28 06:30:00,-19.34,-15.93,-8.45
2017-06-28 07:00:00,-13.89,-12.69,-5.95
2017-06-28 07:30:00,-8.43,-9.34,-3.11
2017-06-28 08:00:00,-2.06,-5.5,-0.43
2017-06-28 08:30:00,6.01,-2.22,2.51
2017-06-28 09:00:00,20.65,4.51,9.8
2017-06-28 09:30:00,36.98,14.84,15.15
2017-06-28 10:00:00,49.13,23.39,21.13
2017-06-28 10:30:00,55.22,29.77,22.27
2017-06-28 11:00:00,57.35,33.73,24.13
2017-06-28 11:30:00,59.89,37.96,24.02
2017-06-28 12:00:00,66.34,44.8,27.74
2017-06-28 12:30:00,76.08,57.52,31.11
2017-06-28 13:00:00,79.52,67.28,31.58
2017-06-28 13:30:00,80.75,74.64,29.96
2017-06-28 14:00:00,78.29,78.91,26.16
2017-06-28 14:30:00,73.9,79.52,21.59
2017-06-28 15:00:00,68.09,77.38,17.28
2017-06-28 15:30:00,61.03,73.03,13.18
2017-06-28 16:00:00,53.92,67.21,9.94
2017-06-28 16:30:00,46.34,59.19,5.68
2017-06-28 17:00:00,37.66,50.79,2.45
2017-06-28 17:30:00,29.54,42.32,0.35
2017-06-28 18:00:00,21.38,33.8,-1.76
2017-06-28 18:30:00,13.12,25.62,-3.32
2017-06-28 19:00:00,5.43,18.59,-4.62
2017-06-28 19:30:00,-0.17,12.47,-5.71
2017-06-28 20:00:00,-4.1,6.9,-6.67
2017-06-28 20:30:00,-7.91,1.49,-7.77
2017-06-28 21:00:00,-11.56,-3.24,-9.07
2017-06-28 21:30:00,-15.51,-7.77,-10.55
2017-06-28 22:00:00,-18.91,-10.95,-11.69
2017-06-28 22:30:00,-21.45,-12.95,-12.38
2017-06-28 23:00:00,-23.35,-14.73,-13.15
2017-06-28 23:30:00,-24.9,-16.12,-13.73
2017-06-29 00:00:00,-26.07,-17.27,-13.99
2017-06-29 00:30:00,-26.87,-18.17,-14.41
2017-06-29 01:00:00,-27.55,-18.83,-14.73
2017-06-29 01:30:00,-28.35,-19.46,-15.12
2017-06-29 02:00:00,-29.08,-19.96,-15.49
2017-06-29 02:30:00,-29.78,-20.51,-15.9
2017-06-29 03:00:00,-30.3,-20.95,-16.28
2017-06-29 03:30:00,-30.86,-21.38,-16.56
2017-06-29 04:00:00,-31.24,-21.69,-16.68
2017-06-29 04:30:00,-31.6,-21.9,-16.86
2017-06-29 05:00:00,-31.75,-22.09,-16.97
2017-06-29 05:30:00,-31.04,-21.89,-16.14
2017-06-29 06:00:00,-28.91,-21.05,-13.95
2017-06-29 06:30:00,-25.17,-19.2,-10.95
2017-06-29 07:00:00,-20.89,-16.55,-8.21
2017-06-29 07:30:00,-15.42,-13.36,-4.79
2017-06-29 08:00:00,-6.46,-9.21,-1.06
2017-06-29 08:30:00,7.6,-4.22,3.82
2017-06-29 09:00:00,26.86,2.23,9.66
2017-06-29 09:30:00,46.36,11.88,16.41
2017-06-29 10:00:00,63.47,23.14,25.93
2017-06-29 10:30:00,76.22,34.98,33.74
2017-06-29 11:00:00,85.36,47.02,37.86
2017-06-29 11:30:00,91.88,58.55,38.63
2017-06-29 12:00:00,97.22,68.3,37.83
2017-06-29 12:30:00,100.51,75.93,36.45
2017-06-29 13:00:00,98.5,81.14,35.45
2017-06-29 13:30:00,93.9,84.41,32.88
2017-06-29 14:00:00,88.65,85.91,28.64
2017-06-29 14:30:00,82.39,85.13,24.12
2017-06-29 15:00:00,75.51,82.41,20.21
2017-06-29 15:30:00,68.14,77.88,16.31
2017-06-29 16:00:00,59.99,71.62,13.31
2017-06-29 16:30:00,51.76,64.19,10.98
2017-06-29 17:00:00,43.31,56.29,8.82
2017-06-29 17:30:00,35.21,47.75,6.78
2017-06-29 18:00:00,27.35,39.13,4.87
2017-06-29 18:30:00,19.52,31.18,3.46
2017-06-29 19:00:00,12.08,24.2,2.16
2017-06-29 19:30:00,5.56,17.59,0.54
2017-06-29 20:00:00,0.71,11.48,-1.21
2017-06-29 20:30:00,-3.18,5.62,-3.34
2017-06-29 21:00:00,-7.15,-0.04,-5.48
2017-06-29 21:30:00,-11.31,-4.9,-7.34
2017-06-29 22:00:00,-15.18,-8.99,-8.81
2017-06-29 22:30:00,-18.18,-11.51,-10.29
2017-06-29 23:00:00,-20.81,-13.62,-11.62
2017-06-29 23:30:00,-22.76,-15.21,-12.6
2017-06-30 00:00:00,-24.23,-16.46,-13.34
2017-06-30 00:30:00,-25.37,-17.49,-14.01
2017-06-30 01:00:00,-26.33,-18.25,-14.64
2017-06-30 01:30:00,-27.18,-18.8,-14.97
2017-06-30 02:00:00,-28,-19.4,-15.21
2017-06-30 02:30:00,-28.69,-19.93,-15.47
2017-06-30 03:00:00,-29.28,-20.44,-15.93
2017-06-30 03:30:00,-29.76,-20.8,-16.25
2017-06-30 04:00:00,-30.2,-21.11,-16.67
2017-06-30 04:30:00,-30.67,-21.42,-16.87
2017-06-30 05:00:00,-30.74,-21.53,-16.83
2017-06-30 05:30:00,-29.97,-21.29,-15.83
2017-06-30 06:00:00,-27.82,-20.38,-13.82
2017-06-30 06:30:00,-24.61,-18.65,-11.04
2017-06-30 07:00:00,-20.69,-16.1,-7.99
2017-06-30 07:30:00,-15.49,-12.99,-4.68
2017-06-30 08:00:00,-7.09,-9.17,-0.92
2017-06-30 08:30:00,7.66,-4.07,4.35
2017-06-30 09:00:00,28.74,2.78,11.16
2017-06-30 09:30:00,48.87,13.15,18.35
2017-06-30 10:00:00,65.15,24.67,27.8
2017-06-30 10:30:00,79.21,36.66,35.05
2017-06-30 11:00:00,89.8,48.55,39.6
2017-06-30 11:30:00,97.44,59.67,41.77
2017-06-30 12:00:00,100.63,69.35,41.78
2017-06-30 12:30:00,100.48,77.2,40.3
2017-06-30 13:00:00,98.78,82.89,38.22
2017-06-30 13:30:00,95.89,87.16,35.27
2017-06-30 14:00:00,90.72,88.74,31.02
2017-06-30 14:30:00,82.26,85.44,25.77
2017-06-30 15:00:00,73.84,80.8,21.42
2017-06-30 15:30:00,63.76,70.48,18.87
2017-06-30 16:00:00,59.26,65.92,17.19
2017-06-30 16:30:00,53.21,62.11,13.86
2017-06-30 17:00:00,44.45,55.35,10.71
2017-06-30 17:30:00,36.07,47.2,8.39
2017-06-30 18:00:00,27.73,37.73,5.17
2017-06-30 18:30:00,19.42,27.7,2.05
2017-06-30 19:00:00,14.43,20.89,1.13
2017-06-30 19:30:00,10.39,16.72,-0.38
2017-06-30 20:00:00,4.71,12.04,-2.42
2017-06-30 20:30:00,-0.9,6.46,-4.67
2017-06-30 21:00:00,-5.97,0.78,-6.82
2017-06-30 21:30:00,-10.8,-4.25,-8.5
2017-06-30 22:00:00,-14.85,-8.17,-10.03
2017-06-30 22:30:00,-17.45,-10.75,-10.66
2017-06-30 23:00:00,-19.33,-12.45,-11.56
2017-06-30 23:30:00,-21.21,-13.81,-12.36
2017-07-01 00:00:00,-22.44,-15.01,-12.59
2017-07-01 00:30:00,-23.27,-15.94,-12.69
2017-07-01 01:00:00,-23.64,-16.69,-12.76
2017-07-01 01:30:00,-23.86,-17.2,-12.93
2017-07-01 02:00:00,-24.27,-17.67,-13.22
2017-07-01 02:30:00,-24.54,-18.18,-13.55
2017-07-01 03:00:00,-24.95,-18.55,-14.18
2017-07-01 03:30:00,-25.5,-19.01,-14.64
2017-07-01 04:00:00,-25.94,-19.34,-14.9
2017-07-01 04:30:00,-26.4,-19.52,-15.15
2017-07-01 05:00:00,-26.58,-19.76,-15.37
2017-07-01 05:30:00,-26.2,-19.68,-14.98
2017-07-01 06:00:00,-24.58,-18.92,-14
2017-07-01 06:30:00,-22.31,-17.43,-12.49
2017-07-01 07:00:00,-19.7,-15.29,-10.75
2017-07-01 07:30:00,-16.64,-12.65,-9.07
2017-07-01 08:00:00,-11.77,-9.47,-7.13
2017-07-01 08:30:00,-4.22,-5.61,-4.12
2017-07-01 09:00:00,5.74,-1.34,0.36
2017-07-01 09:30:00,18.8,5.77,6.24
2017-07-01 10:00:00,32.23,15.09,13.95
2017-07-01 10:30:00,42.35,24.32,19.57
2017-07-01 11:00:00,49.25,34.17,22.63
2017-07-01 11:30:00,57,45.51,24.67
2017-07-01 12:00:00,65.43,55.85,24.71
2017-07-01 12:30:00,71.13,64.06,24.15
2017-07-01 13:00:00,71.99,71.23,22.36
2017-07-01 13:30:00,70.15,75.32,19.18
2017-07-01 14:00:00,66.55,76.71,15.28
2017-07-01 14:30:00,61.77,76.28,10.79
2017-07-01 15:00:00,55.75,73.32,6.95
2017-07-01 15:30:00,48.54,68.3,3.37
2017-07-01 16:00:00,41.42,62.25,0.92
2017-07-01 16:30:00,34.62,54.92,-0.92
2017-07-01 17:00:00,27.93,47.49,-2.05
2017-07-01 17:30:00,20.88,39.59,-3.2
2017-07-01 18:00:00,13.97,31.38,-4.25
2017-07-01 18:30:00,6.83,23.88,-5.2
2017-07-01 19:00:00,0.61,17.02,-6.35
2017-07-01 19:30:00,-3.87,10.73,-7.53
2017-07-01 20:00:00,-7.58,4.78,-8.65
2017-07-01 20:30:00,-11.02,-0.24,-9.84
2017-07-01 21:00:00,-14.04,-4.6,-10.9
2017-07-01 21:30:00,-17.28,-8.69,-11.97
2017-07-01 22:00:00,-20.55,-12.13,-13.07
2017-07-01 22:30:00,-23.11,-14.71,-13.93
2017-07-01 23:00:00,-25,-16.52,-14.73
2017-07-01 23:30:00,-26.58,-17.96,-15.33
2017-07-02 00:00:00,-27.89,-19.15,-15.7
2017-07-02 00:30:00,-28.9,-20.12,-15.73
2017-07-02 01:00:00,-29.49,-20.74,-15.96
2017-07-02 01:30:00,-30.14,-21.08,-16.19
2017-07-02 02:00:00,-30.67,-21.58,-16.19
2017-07-02 02:30:00,-30.78,-21.96,-15.87
2017-07-02 03:00:00,-30.66,-22.22,-15.87
2017-07-02 03:30:00,-30.97,-22.37,-16.1
2017-07-02 04:00:00,-31.29,-22.59,-16.25
2017-07-02 04:30:00,-31.33,-22.7,-16.09
2017-07-02 05:00:00,-30.96,-22.79,-15.8
2017-07-02 05:30:00,-30.02,-22.53,-15.11
2017-07-02 06:00:00,-27.81,-21.66,-13.89
2017-07-02 06:30:00,-24.99,-20,-12.11
2017-07-02 07:00:00,-21.69,-17.67,-9.99
2017-07-02 07:30:00,-17.04,-14.68,-7.17
2017-07-02 08:00:00,-9.17,-10.87,-3.62
2017-07-02 08:30:00,3.65,-5.96,1.28
2017-07-02 09:00:00,20.73,0.01,6.97
2017-07-02 09:30:00,37.23,9.04,13.45
2017-07-02 10:00:00,52.27,20.38,22.81
2017-07-02 10:30:00,62.17,31.68,28.39
2017-07-02 11:00:00,69.57,42.21,31.24
2017-07-02 11:30:00,76.51,52.47,32.03
2017-07-02 12:00:00,80.6,61.3,31.15
2017-07-02 12:30:00,79.93,68.89,28.74
2017-07-02 13:00:00,76.91,74.11,25.3
2017-07-02 13:30:00,71.62,75.03,21.09
2017-07-02 14:00:00,65.74,74.04,16.68
2017-07-02 14:30:00,61.77,74.07,12.85
2017-07-02 15:00:00,57.56,72.74,9.34
2017-07-02 15:30:00,52.47,68.92,6.34
2017-07-02 16:00:00,45.51,63.19,3.98
2017-07-02 16:30:00,38.68,55.33,2.66
2017-07-02 17:00:00,32.29,49.05,1.21
2017-07-02 17:30:00,25.65,41.99,0.01
2017-07-02 18:00:00,19.84,34.34,-0.78
2017-07-02 18:30:00,13.38,27.11,-1.61
2017-07-02 19:00:00,7.09,20.34,-2.57
2017-07-02 19:30:00,1.97,13.89,-3.6
2017-07-02 20:00:00,-1.92,8.01,-4.88
2017-07-02 20:30:00,-5.56,2.5,-6.51
2017-07-02 21:00:00,-8.88,-2.31,-7.98
2017-07-02 21:30:00,-11.84,-5.99,-9.06
2017-07-02 22:00:00,-13.88,-8.7,-9.99
2017-07-02 22:30:00,-15.71,-10.44,-11.08
2017-07-02 23:00:00,-17.33,-11.94,-11.84
2017-07-02 23:30:00,-18.58,-13.18,-12.49
2017-07-03 00:00:00,-18.94,-13.83,-12.49
2017-07-03 00:30:00,-19.13,-14.24,-12.44
2017-07-03 01:00:00,-19.78,-14.55,-12.94
2017-07-03 01:30:00,-21.09,-15.42,-13.71
2017-07-03 02:00:00,-21.87,-16.37,-13.7
2017-07-03 02:30:00,-21.02,-16.34,-12.62
2017-07-03 03:00:00,-19.02,-15.26,-11.17
2017-07-03 03:30:00,-17.29,-14.09,-10.34
2017-07-03 04:00:00,-17.65,-13.75,-11.1
2017-07-03 04:30:00,-20.82,-15.01,-12.82
2017-07-03 05:00:00,-22.8,-16.57,-12.98
2017-07-03 05:30:00,-21.94,-16.88,-11.86
2017-07-03 06:00:00,-20.34,-16.2,-10.81
2017-07-03 06:30:00,-19.29,-15.54,-9.88
2017-07-03 07:00:00,-16.97,-14.12,-7.72
2017-07-03 07:30:00,-13.09,-11.89,-4.27
2017-07-03 08:00:00,-6.66,-8.27,-0.47
2017-07-03 08:30:00,1.03,-4.45,3.59
2017-07-03 09:00:00,16.42,0.24,7.83
2017-07-03 09:30:00,30.98,6.47,13.08
2017-07-03 10:00:00,46.59,15.53,21.66
2017-07-03 10:30:00,58.64,25.34,28.38
2017-07-03 11:00:00,68.49,35.48,32.51
2017-07-03 11:30:00,75.68,45.84,33.39
2017-07-03 12:00:00,81.04,56.31,34.13
2017-07-03 12:30:00,84.36,65.83,33.94
2017-07-03 13:00:00,84.24,72.86,32.15
2017-07-03 13:30:00,81.2,76.43,28.52
2017-07-03 14:00:00,75.82,77.71,23.69
2017-07-03 14:30:00,69.65,76.9,18.44
2017-07-03 15:00:00,62.44,73.97,14.4
2017-07-03 15:30:00,54,68.86,10.99
2017-07-03 16:00:00,45.68,61.85,8.04
2017-07-03 16:30:00,36.9,53.95,5.44
2017-07-03 17:00:00,28.64,45.93,3.07
2017-07-03 17:30:00,21.19,37.81,1.21
2017-07-03 18:00:00,13.73,29.41,-0.6
2017-07-03 18:30:00,5.99,21.52,-2.14
2017-07-03 19:00:00,-0.77,14.56,-3.69
2017-07-03 19:30:00,-5.37,8.19,-5.04
2017-07-03 20:00:00,-9.38,2.58,-6.36
2017-07-03 20:30:00,-13.76,-2.49,-8.72
2017-07-03 21:00:00,-17.55,-6.96,-10.91
2017-07-03 21:30:00,-21.44,-11.28,-12.87
2017-07-03 22:00:00,-24.38,-14.56,-14.34
2017-07-03 22:30:00,-26.83,-17.05,-15.58
2017-07-03 23:00:00,-28.88,-19,-16.63
2017-07-03 23:30:00,-30.57,-20.47,-17.43
2017-07-04 00:00:00,-31.84,-21.44,-18.03
2017-07-04 00:30:00,-32.92,-22.43,-18.56
2017-07-04 01:00:00,-33.81,-23.31,-18.93
2017-07-04 01:30:00,-34.62,-24.01,-19.33
2017-07-04 02:00:00,-35.19,-24.56,-19.74
2017-07-04 02:30:00,-35.67,-24.92,-20.3
2017-07-04 03:00:00,-35.83,-25.16,-20.39
2017-07-04 03:30:00,-35.83,-25.32,-20.27
2017-07-04 04:00:00,-35.87,-25.48,-20.16
2017-07-04 04:30:00,-35.84,-25.58,-20.25
2017-07-04 05:00:00,-35.84,-25.64,-20.16
2017-07-04 05:30:00,-35.02,-25.5,-18.93
2017-07-04 06:00:00,-32.13,-24.42,-16.48
2017-07-04 06:30:00,-27.68,-22.21,-13.08
2017-07-04 07:00:00,-22.75,-19.2,-9.87
2017-07-04 07:30:00,-17.5,-15.99,-7.05
2017-07-04 08:00:00,-10.26,-12.37,-3.95
2017-07-04 08:30:00,2.41,-7.9,0.72
2017-07-04 09:00:00,22.35,-2.05,7.36
2017-07-04 09:30:00,41.85,6.91,14.47
2017-07-04 10:00:00,55.75,18.11,23.68
2017-07-04 10:30:00,66.52,29.51,31.01
2017-07-04 11:00:00,75.53,40.83,35.88
2017-07-04 11:30:00,84.91,52.16,38.15
2017-07-04 12:00:00,89.76,62.67,37.97
2017-07-04 12:30:00,91.89,70.99,37.03
2017-07-04 13:00:00,90.32,77.42,34.41
2017-07-04 13:30:00,87.66,81.58,31.11
2017-07-04 14:00:00,82.78,82.89,26.4
2017-07-04 14:30:00,76.58,81.63,21.6
2017-07-04 15:00:00,69.51,79.04,17.82
2017-07-04 15:30:00,61.39,74.68,14.37
2017-07-04 16:00:00,53.68,68.66,11.51
2017-07-04 16:30:00,46.35,61.29,9.02
2017-07-04 17:00:00,38.46,53.29,6.81
2017-07-04 17:30:00,29.59,44.16,4.79
2017-07-04 18:00:00,20.71,34.93,2.64
2017-07-04 18:30:00,12.6,26.41,1.19
2017-07-04 19:00:00,5.23,19.36,-0.3
2017-07-04 19:30:00,-0.06,13.07,-1.9
2017-07-04 20:00:00,-4.31,7.42,-3.54
2017-07-04 20:30:00,-7.96,2.08,-5.56
2017-07-04 21:00:00,-11.64,-2.88,-7.54
2017-07-04 21:30:00,-15.93,-7.6,-9.56
2017-07-04 22:00:00,-19.51,-11.14,-11.37
2017-07-04 22:30:00,-22.33,-13.65,-13.04
2017-07-04 23:00:00,-24.62,-15.72,-14.37
2017-07-04 23:30:00,-26.57,-17.44,-15.37
2017-07-05 00:00:00,-28.03,-18.8,-16.21
2017-07-05 00:30:00,-29.43,-20.01,-16.99
2017-07-05 01:00:00,-30.37,-20.96,-17.56
2017-07-05 01:30:00,-31.35,-21.72,-17.97
2017-07-05 02:00:00,-32.22,-22.49,-18.47
2017-07-05 02:30:00,-33.09,-23.09,-19.03
2017-07-05 03:00:00,-33.69,-23.56,-19.3
2017-07-05 03:30:00,-34.19,-23.92,-19.6
2017-07-05 04:00:00,-34.62,-24.19,-19.93
2017-07-05 04:30:00,-34.97,-24.53,-20.25
2017-07-05 05:00:00,-35.05,-24.75,-20.08
2017-07-05 05:30:00,-34.36,-24.71,-19.17
2017-07-05 06:00:00,-32.16,-23.96,-17.1
2017-07-05 06:30:00,-28.82,-22.3,-14.13
2017-07-05 07:00:00,-24.88,-19.87,-10.98
2017-07-05 07:30:00,-19.94,-16.81,-7.58
2017-07-05 08:00:00,-11.76,-12.97,-3.78
2017-07-05 08:30:00,1.86,-7.99,1.49
2017-07-05 09:00:00,22.42,-1.75,8.16
2017-07-05 09:30:00,42.07,7.25,15.17
2017-07-05 10:00:00,58.22,18.96,25.25
2017-07-05 10:30:00,71.99,31.28,33.87
2017-07-05 11:00:00,82.94,43.3,39.14
2017-07-05 11:30:00,90.43,54.68,41.07
2017-07-05 12:00:00,94.4,65.17,40.74
2017-07-05 12:30:00,96.1,74.49,39.42
2017-07-05 13:00:00,95.03,81.31,36.62
2017-07-05 13:30:00,92.19,85.01,32.61
2017-07-05 14:00:00,86.98,86.56,28.04
2017-07-05 14:30:00,79.38,85.36,23.11
2017-07-05 15:00:00,71.59,82.27,19.31
2017-07-05 15:30:00,64.18,77.68,15.83
2017-07-05 16:00:00,56.85,71.8,13.16
2017-07-05 16:30:00,48.98,64.29,10.76
2017-07-05 17:00:00,40.92,56.56,8.72
2017-07-05 17:30:00,33.18,48.1,6.87
2017-07-05 18:00:00,25.75,39.6,5.21
2017-07-05 18:30:00,18.02,31.69,3.7
2017-07-05 19:00:00,10.75,24.61,2.34
2017-07-05 19:30:00,4.99,18.04,1.01
2017-07-05 20:00:00,-0.17,11.97,-1.09
2017-07-05 20:30:00,-5,5.8,-3.46
2017-07-05 21:00:00,-9.48,-0.37,-5.62
2017-07-05 21:30:00,-13.61,-5.51,-7.8
2017-07-05 22:00:00,-16.98,-9.41,-9.58
2017-07-05 22:30:00,-19.8,-11.83,-11.3
2017-07-05 23:00:00,-21.96,-13.76,-12.55
2017-07-05 23:30:00,-23.83,-15.52,-13.63
2017-07-06 00:00:00,-25.27,-16.91,-14.47
2017-07-06 00:30:00,-26.67,-18.17,-15.32
2017-07-06 01:00:00,-27.72,-19.11,-15.93
2017-07-06 01:30:00,-28.54,-19.89,-16.42
2017-07-06 02:00:00,-29.21,-20.48,-16.95
2017-07-06 02:30:00,-30.07,-21.05,-17.49
2017-07-06 03:00:00,-30.73,-21.65,-17.78
2017-07-06 03:30:00,-31.41,-22.17,-18.18
2017-07-06 04:00:00,-32.17,-22.63,-18.72
2017-07-06 04:30:00,-32.87,-23.14,-19.16
2017-07-06 05:00:00,-33.19,-23.48,-19.27
2017-07-06 05:30:00,-32.54,-23.45,-18.52
2017-07-06 06:00:00,-30.47,-22.72,-16.52
2017-07-06 06:30:00,-27.26,-21.19,-13.8
2017-07-06 07:00:00,-23.68,-18.9,-11.2
2017-07-06 07:30:00,-18.51,-15.96,-8.41
2017-07-06 08:00:00,-9.82,-12.08,-4.83
2017-07-06 08:30:00,4.17,-7.12,0.51
2017-07-06 09:00:00,24.2,-0.67,7.16
2017-07-06 09:30:00,43.33,8.79,13.54
2017-07-06 10:00:00,58.56,20.12,23.3
2017-07-06 10:30:00,70.86,32.33,31.91
2017-07-06 11:00:00,81.41,43.86,35.95
2017-07-06 11:30:00,88.89,54.39,37.56
2017-07-06 12:00:00,93.87,64.36,37.65
2017-07-06 12:30:00,95.95,73.56,35.64
2017-07-06 13:00:00,95.57,80.48,33.1
2017-07-06 13:30:00,93.55,85.49,29.72
2017-07-06 14:00:00,90.12,88.57,26.01
2017-07-06 14:30:00,84.67,87.73,21.93
2017-07-06 15:00:00,77.67,84.39,18.37
2017-07-06 15:30:00,69.59,79.28,15.94
2017-07-06 16:00:00,60.51,73.16,12.47
2017-07-06 16:30:00,51.17,65.05,9.05
2017-07-06 17:00:00,42.62,56.26,6.6
2017-07-06 17:30:00,34.79,47.32,4.81
2017-07-06 18:00:00,27.42,38.65,3.44
2017-07-06 18:30:00,19.41,30.96,1.89
