Timestamp,Shortwave.Irradiance..4.25m.,Shortwave.Reflectance..4.25m.,Longwave.Downward.Radiation..4.25m.,Longwave.Upward.Radiation..4.25m.
2017-06-25 05:00:00,47.43,16.79,340.56,377.38
2017-06-25 05:30:00,116.97,27.89,331.34,388.9
2017-06-25 06:00:00,172.6,31.45,331.76,399.41
2017-06-25 06:30:00,244.38,35.02,340.96,411.7
2017-06-25 07:00:00,297.17,38.87,338.98,419.17
2017-06-25 07:30:00,397.9,46.5,348.95,434.6
2017-06-25 08:00:00,501.06,56.88,347.77,447.51
2017-06-25 08:30:00,561.89,58.85,357.6,461.1
2017-06-25 09:00:00,652.47,67.55,364.16,473.55
2017-06-25 09:30:00,676.46,69.12,369.66,480.53
2017-06-25 10:00:00,756.6,79.69,371.54,484.69
2017-06-25 10:30:00,795.01,83.56,369.34,489.38
2017-06-25 11:00:00,721.16,76.18,369.66,487.86
2017-06-25 11:30:00,336.17,38,368.03,459.32
2017-06-25 12:00:00,580.8,65.32,373.39,472.47
2017-06-25 12:30:00,713.85,78.34,377.11,485.29
2017-06-25 13:00:00,865.07,93.23,384.31,500.2
2017-06-25 13:30:00,890.91,96.22,382.67,504.54
2017-06-25 14:00:00,745.66,81.97,378.8,496.98
2017-06-25 14:30:00,636.6,71.49,380.48,493.47
2017-06-25 15:00:00,715.48,82.61,380.83,497.44
2017-06-25 15:30:00,592.96,69.32,379.45,494.6
2017-06-25 16:00:00,499.45,62.03,383.4,488.82
2017-06-25 16:30:00,452.22,59,386.66,487.66
2017-06-25 17:00:00,425.21,59.84,390.81,483.51
2017-06-25 17:30:00,315.95,44.16,390.77,477.51
2017-06-25 18:00:00,173.55,21.44,391.41,463.51
2017-06-25 18:30:00,132.84,16.73,386.73,456.54
2017-06-25 19:00:00,66.47,8.44,384.27,445.86
2017-06-25 19:30:00,25.11,2.86,383.17,434.32
2017-06-25 20:00:00,13.41,2.19,371,423.7
2017-06-25 20:30:00,1.94,1.11,377.24,417.71
2017-06-25 21:00:00,0,1.16,363.79,411.03
2017-06-25 21:30:00,0,1.64,347.19,405.33
2017-06-25 22:00:00,0,2.06,354.84,403.08
2017-06-25 22:30:00,0.01,1.79,370.41,403.91
2017-06-25 23:00:00,0.03,1.24,381.5,405.58
2017-06-25 23:30:00,0,1.28,379.1,404.66
2017-06-26 00:00:00,0.03,0.86,384.03,404.33
2017-06-26 00:30:00,0,1.39,371.12,403.35
2017-06-26 01:00:00,0,1.23,364.99,402.09
2017-06-26 01:30:00,0,0.65,347.76,396.68
2017-06-26 02:00:00,0,1.46,334.68,390.62
2017-06-26 02:30:00,0,1.29,348.68,389.44
2017-06-26 03:00:00,0,1.33,347.99,387.65
2017-06-26 03:30:00,0,1.62,328.6,385.09
2017-06-26 04:00:00,0.03,1.35,341.74,384.03
2017-06-26 04:30:00,3.58,2.24,330.76,382.23
2017-06-26 05:00:00,45.63,12.73,327.49,383.59
2017-06-26 05:30:00,100.13,25.06,319.4,386.79
2017-06-26 06:00:00,169.1,35.12,318.13,390.87
2017-06-26 06:30:00,254.6,43.01,323.41,402.64
2017-06-26 07:00:00,333.26,49.91,322.44,408.06
2017-06-26 07:30:00,413.95,57.45,322.48,414.62
2017-06-26 08:00:00,506.29,66.27,326.78,423.05
2017-06-26 08:30:00,543.18,67.44,338.53,426.64
2017-06-26 09:00:00,626.23,76.32,327,428.57
2017-06-26 09:30:00,716.93,84.83,324.82,433.6
2017-06-26 10:00:00,774.53,88.13,327.67,443.47
2017-06-26 10:30:00,818.98,90.98,330.85,452.06
2017-06-26 11:00:00,853.41,93.24,333.36,458.71
2017-06-26 11:30:00,903.36,95.55,339.87,471.2
2017-06-26 12:00:00,679.38,72.5,349.82,462.82
2017-06-26 12:30:00,907.96,98.81,338.87,464.5
2017-06-26 13:00:00,914.37,99.43,332.1,460.46
2017-06-26 13:30:00,896.43,96.9,331.28,463.68
2017-06-26 14:00:00,863.77,93.18,333.51,468.34
2017-06-26 14:30:00,823.33,89.66,334.97,470.47
2017-06-26 15:00:00,773.64,86.64,334.29,468.63
2017-06-26 15:30:00,714.12,82.76,335.54,468.24
2017-06-26 16:00:00,623.71,75.75,337.79,465.17
2017-06-26 16:30:00,562.64,75.47,338.4,459.35
2017-06-26 17:00:00,469.84,72.04,339.15,451.72
2017-06-26 17:30:00,392.18,64.93,335.23,442.87
2017-06-26 18:00:00,297.45,52.01,331.83,435.12
2017-06-26 18:30:00,175.65,35.37,325.31,424.97
2017-06-26 19:00:00,155.04,39.61,322.09,422.4
2017-06-26 19:30:00,83.36,28.45,317.61,411.04
2017-06-26 20:00:00,23.98,9.31,311.33,397.53
2017-06-26 20:30:00,3.24,3.01,309.44,390.16
2017-06-26 21:00:00,0,2.2,309.12,387.59
2017-06-26 21:30:00,0,1.79,309.72,385.57
2017-06-26 22:00:00,0,1.52,306.43,381.92
2017-06-26 22:30:00,0,2.14,304.07,378.84
2017-06-26 23:00:00,0,2.11,303.61,376.92
2017-06-26 23:30:00,0,2.86,302.77,371.95
2017-06-27 00:00:00,0,3.47,302.81,369.24
2017-06-27 00:30:00,0,2.42,301.59,366.49
2017-06-27 01:00:00,0,2.5,302.44,364.97
2017-06-27 01:30:00,0,2.48,306.65,362.57
2017-06-27 02:00:00,0,3.3,309.17,363.54
2017-06-27 02:30:00,0,2.51,312.08,364.94
2017-06-27 03:00:00,0,2.4,315.98,365.73
2017-06-27 03:30:00,0,2.33,314.8,365.04
2017-06-27 04:00:00,0.77,2.74,310.63,361.97
2017-06-27 04:30:00,7.47,4.69,306.96,362.84
2017-06-27 05:00:00,29.29,7.3,306.77,366.39
2017-06-27 05:30:00,87.31,19.34,308.36,374.01
2017-06-27 06:00:00,181.67,35.06,309.08,381.76
2017-06-27 06:30:00,228.07,38.06,311.34,388.86
2017-06-27 07:00:00,333.17,48.97,317.25,402.25
2017-06-27 07:30:00,325.28,42.67,325.62,407.3
2017-06-27 08:00:00,250.15,31.05,339.53,405.74
2017-06-27 08:30:00,336.49,42.29,355.5,413.9
2017-06-27 09:00:00,280.07,36.47,372.27,412.58
2017-06-27 09:30:00,381.44,49.01,365.12,412.72
2017-06-27 10:00:00,347.48,44.78,371.98,414.6
2017-06-27 10:30:00,704.09,86.06,350.02,431.34
2017-06-27 11:00:00,431.86,54.77,378.43,426.65
2017-06-27 11:30:00,564.55,68.3,360.02,430.49
2017-06-27 12:00:00,931.11,104.92,328.73,454.78
2017-06-27 12:30:00,922.26,100.61,326.34,456.55
2017-06-27 13:00:00,915.39,98.68,327.72,459.27
2017-06-27 13:30:00,894.48,95.8,329.54,462.13
2017-06-27 14:00:00,862.31,91.8,329.32,466.54
2017-06-27 14:30:00,823.35,89.6,329.34,464.15
2017-06-27 15:00:00,746.66,82.61,329.01,462.47
2017-06-27 15:30:00,712.96,82.45,330.26,461.19
2017-06-27 16:00:00,641.03,78.78,330.23,458.8
2017-06-27 16:30:00,564.09,76.02,328.24,451.96
2017-06-27 17:00:00,483.76,75.57,325.88,444.68
2017-06-27 17:30:00,401.12,65.81,325.87,442.15
2017-06-27 18:00:00,318.77,55.7,324.05,435.23
2017-06-27 18:30:00,232.79,46.89,323.62,428.95
2017-06-27 19:00:00,150,37.51,326.09,421.8
2017-06-27 19:30:00,80.77,27.15,324.08,413.81
2017-06-27 20:00:00,32.26,14.79,321.38,403.96
2017-06-27 20:30:00,2.97,2.59,317.81,393.59
2017-06-27 21:00:00,0,1.87,313.38,386.37
2017-06-27 21:30:00,0,2.13,311.34,381.56
2017-06-27 22:00:00,0,2.61,309.53,378.5
2017-06-27 22:30:00,0,2.69,307.13,376.59
2017-06-27 23:00:00,0,2.81,307.63,375.18
2017-06-27 23:30:00,0,2.65,308.06,370.84
2017-06-28 00:00:00,0.01,2.63,317.97,369.44
2017-06-28 00:30:00,0,2.35,325.63,367.96
2017-06-28 01:00:00,0,1.64,332.21,368.2
2017-06-28 01:30:00,0,2.57,335.12,370.21
2017-06-28 02:00:00,0,2.83,330.79,373.36
2017-06-28 02:30:00,0,2.73,317.72,372.32
2017-06-28 03:00:00,0,1.9,323.29,373.89
2017-06-28 03:30:00,0,1.46,327.77,373.81
2017-06-28 04:00:00,0,2.03,317.54,372.92
2017-06-28 04:30:00,3.06,2.4,322.38,373.86
2017-06-28 05:00:00,20.47,4.82,329.4,374.87
2017-06-28 05:30:00,45.55,8.71,338.37,380.1
2017-06-28 06:00:00,147.18,24.74,339.25,388.5
2017-06-28 06:30:00,108.9,11.81,348.88,391.89
2017-06-28 07:00:00,136.04,15.95,367.64,396.23
2017-06-28 07:30:00,202.4,23.41,355.09,402.13
2017-06-28 08:00:00,352.7,45.12,333.45,409.05
2017-06-28 08:30:00,524.7,64.77,360.67,425.52
2017-06-28 09:00:00,444.73,50.8,365.12,430.66
2017-06-28 09:30:00,561.68,64.74,357.66,439.02
2017-06-28 10:00:00,523.24,59.81,361.31,439.48
2017-06-28 10:30:00,553.66,62.85,358.18,439.24
2017-06-28 11:00:00,460.03,52.69,362.59,439.45
2017-06-28 11:30:00,715.89,79.05,350,451.14
2017-06-28 12:00:00,890.63,97.75,338.14,462.22
2017-06-28 12:30:00,868.33,94.23,341.02,461.95
2017-06-28 13:00:00,902.88,95.46,336.23,466.94
2017-06-28 13:30:00,883.25,93.51,334.24,466.3
2017-06-28 14:00:00,856.71,91.22,334.53,467.93
2017-06-28 14:30:00,814.04,88.88,334.77,465.87
2017-06-28 15:00:00,763.9,85.73,335.61,465.22
2017-06-28 15:30:00,703.33,82.34,335.96,463.2
2017-06-28 16:00:00,629.1,78.16,336.14,457.89
2017-06-28 16:30:00,553.59,75.42,335.47,450.39
2017-06-28 17:00:00,471.79,72.53,335.61,446.27
2017-06-28 17:30:00,389.94,64.39,334.08,438.24
2017-06-28 18:00:00,304.6,53.72,333.42,430.76
2017-06-28 18:30:00,225.26,45.51,332.53,424.43
2017-06-28 19:00:00,147.36,36.4,331.25,418.29
2017-06-28 19:30:00,78.15,24.83,329.86,411.28
2017-06-28 20:00:00,23.95,8.69,327.99,402.33
2017-06-28 20:30:00,3.57,2.64,325.4,394.47
2017-06-28 21:00:00,0,2.05,323.59,387.4
2017-06-28 21:30:00,0,2.92,322.89,384.11
2017-06-28 22:00:00,0,2.68,321.72,381.12
2017-06-28 22:30:00,0,2.79,322.11,379.99
2017-06-28 23:00:00,0,2.27,323.44,376.49
2017-06-28 23:30:00,0,2.8,324.24,376.51
2017-06-29 00:00:00,0,2.25,328.69,374.98
2017-06-29 00:30:00,0,2.05,333.51,373.46
2017-06-29 01:00:00,0,2.48,333.81,371.97
2017-06-29 01:30:00,0,2.32,335.67,370.49
2017-06-29 02:00:00,0,2.55,338.88,369.54
2017-06-29 02:30:00,0,2.23,342.42,369.17
2017-06-29 03:00:00,0,2.21,343.44,367.73
2017-06-29 03:30:00,0,1.84,343.66,366.22
2017-06-29 04:00:00,0.04,1.81,344.74,365.31
2017-06-29 04:30:00,5.03,3.19,343.63,363.48
2017-06-29 05:00:00,26.09,9.59,348.31,367.54
2017-06-29 05:30:00,73.72,19.33,354.56,376.43
2017-06-29 06:00:00,157.16,32.19,355.21,388.21
2017-06-29 06:30:00,211.05,35.49,324.29,394.04
2017-06-29 07:00:00,315.82,45.12,325.14,403.73
2017-06-29 07:30:00,398.46,51.77,328.77,414.14
2017-06-29 08:00:00,485.41,60.69,330.6,421.44
2017-06-29 08:30:00,555.97,67.3,333.74,429.01
2017-06-29 09:00:00,634.01,73.88,334.65,437.33
2017-06-29 09:30:00,696.24,77.65,338.09,447.08
2017-06-29 10:00:00,752.48,80.98,341.34,455.05
2017-06-29 10:30:00,803.61,86.59,344.07,460.99
2017-06-29 11:00:00,843.87,91.94,346.18,463.93
2017-06-29 11:30:00,867.55,93.82,347.67,467.78
2017-06-29 12:00:00,883.38,95.74,351.25,473.49
2017-06-29 12:30:00,888.82,93.9,353.49,476.35
2017-06-29 13:00:00,885.74,92.73,352.9,477.83
2017-06-29 13:30:00,864.43,89.77,353.13,479.8
2017-06-29 14:00:00,835.52,87.03,354.3,481.11
2017-06-29 14:30:00,789.03,84.26,367.4,482.25
2017-06-29 15:00:00,749.05,80.73,374.77,481.45
2017-06-29 15:30:00,690.54,79.01,356.2,476.41
2017-06-29 16:00:00,623.51,75.7,354.92,471.75
2017-06-29 16:30:00,552.82,73.2,353.28,466.11
2017-06-29 17:00:00,474.54,70.8,352.12,461.15
2017-06-29 17:30:00,390,61.48,351.14,456.21
2017-06-29 18:00:00,307.16,51.97,349.88,449.15
2017-06-29 18:30:00,225.26,43.61,348.51,442.88
2017-06-29 19:00:00,145.88,36.22,345.79,433.89
2017-06-29 19:30:00,75.16,24.88,343.25,425.8
2017-06-29 20:00:00,31.31,13.04,338.13,414.92
2017-06-29 20:30:00,3.72,2.34,332.07,404.42
2017-06-29 21:00:00,0,1.89,328.9,396.27
2017-06-29 21:30:00,0,2.3,326.92,392.06
2017-06-29 22:00:00,0,2.23,325.65,388.08
2017-06-29 22:30:00,0,2.62,325.11,384.78
2017-06-29 23:00:00,0,2.95,324.92,382.62
2017-06-29 23:30:00,0,2.94,325.25,380.85
2017-06-30 00:00:00,0,2.54,326.27,380.08
2017-06-30 00:30:00,0,2.59,330.91,377.52
2017-06-30 01:00:00,0,2.01,331.42,375.65
2017-06-30 01:30:00,0,1.63,330.31,373.13
2017-06-30 02:00:00,0.01,2.26,335.23,372.25
2017-06-30 02:30:00,0,1.9,341.58,372.69
2017-06-30 03:00:00,0,1.77,343.51,371.01
2017-06-30 03:30:00,0.02,2.87,345.22,369.32
2017-06-30 04:00:00,0.08,2.48,347.48,368.37
2017-06-30 04:30:00,5.3,3.37,347.72,367.52
2017-06-30 05:00:00,29.39,11.67,352.33,372.03
2017-06-30 05:30:00,81.77,20.79,357.79,381.22
2017-06-30 06:00:00,157.46,29.23,360.8,393.33
2017-06-30 06:30:00,234.59,37.42,331.43,402.03
2017-06-30 07:00:00,315.21,41.92,331.26,411.33
2017-06-30 07:30:00,399.76,48.2,335.86,422.29
2017-06-30 08:00:00,482.24,55.92,340.33,433.65
2017-06-30 08:30:00,559.44,62.64,343.87,444.1
2017-06-30 09:00:00,628.64,68.9,348.43,453.01
2017-06-30 09:30:00,694.23,76.69,349.92,458.91
2017-06-30 10:00:00,753.98,81.63,352.44,465.78
2017-06-30 10:30:00,802.79,86.93,354.49,470.62
2017-06-30 11:00:00,842.12,90.14,356.61,478
2017-06-30 11:30:00,873.96,93.51,357.06,480.38
2017-06-30 12:00:00,893.45,96.4,357.88,483.88
2017-06-30 12:30:00,898.19,94.93,361.81,487.19
2017-06-30 13:00:00,894.42,93.99,362.04,490.71
2017-06-30 13:30:00,872.46,92.15,363.44,491.43
2017-06-30 14:00:00,794.81,86.34,363.84,484.31
2017-06-30 14:30:00,795.65,89.07,364.42,485.34
2017-06-30 15:00:00,514.58,59.83,372.87,471.94
2017-06-30 15:30:00,687.41,81.34,369.99,481.8
2017-06-30 16:00:00,655.41,80.89,362.3,482.33
2017-06-30 16:30:00,562.63,76.25,359.08,474.11
2017-06-30 17:00:00,462.98,70.33,359.17,469.57
2017-06-30 17:30:00,268.57,39.58,359.92,455.54
2017-06-30 18:00:00,142.2,19.85,355.41,434.89
2017-06-30 18:30:00,193.18,35.17,363.89,434.22
2017-06-30 19:00:00,167.37,38.15,349.79,434.42
2017-06-30 19:30:00,111.84,32.09,346.93,425.4
2017-06-30 20:00:00,41.9,15.64,340.75,416.43
2017-06-30 20:30:00,3.68,2.73,336.79,405.07
2017-06-30 21:00:00,0,2.33,335.27,399.41
2017-06-30 21:30:00,0,2.38,333.43,395
2017-06-30 22:00:00,0,2.37,332.38,392.76
2017-06-30 22:30:00,0,2.16,332.02,390.03
2017-06-30 23:00:00,0,2.34,330.41,386.63
2017-06-30 23:30:00,0,2.15,328.37,386.22
2017-07-01 00:00:00,0,2.44,330.31,384.93
2017-07-01 00:30:00,0,2.19,327.54,384.32
2017-07-01 01:00:00,0,2.07,325.83,383.42
2017-07-01 01:30:00,0,2.42,324.99,381.89
2017-07-01 02:00:00,0,2.18,322.76,380.79
2017-07-01 02:30:00,0,2,321.27,378.69
2017-07-01 03:00:00,0,1.66,320.12,376.1
2017-07-01 03:30:00,0,1.79,323.11,375.42
2017-07-01 04:00:00,0,1.96,318.94,373.9
2017-07-01 04:30:00,3.38,2.5,315.96,373.55
2017-07-01 05:00:00,26.8,7.67,315.65,374.21
2017-07-01 05:30:00,72.75,16.17,318.9,378.19
2017-07-01 06:00:00,165.14,33.74,316.8,383.87
2017-07-01 06:30:00,243.75,42.12,320.59,390.51
2017-07-01 07:00:00,334.35,52.11,319.07,396.6
2017-07-01 07:30:00,411.08,59.75,319.7,401.79
2017-07-01 08:00:00,486.82,67.33,320.01,406.29
2017-07-01 08:30:00,576.87,76.7,319.19,409.08
2017-07-01 09:00:00,649.27,82.35,320.98,417.89
2017-07-01 09:30:00,713.94,87.74,322.23,424.06
2017-07-01 10:00:00,769.07,92.03,324.13,428.31
2017-07-01 10:30:00,819.67,96.27,321.11,430.47
2017-07-01 11:00:00,857.89,98.64,322.41,439.06
2017-07-01 11:30:00,883.82,99.9,324.85,444.97
2017-07-01 12:00:00,898.32,101.27,327.24,449.82
2017-07-01 12:30:00,900.26,99.01,330.07,452.63
2017-07-01 13:00:00,892.43,97.39,331.51,453.5
2017-07-01 13:30:00,865.88,95.52,332.51,454.71
2017-07-01 14:00:00,844.17,92.98,333.3,454.43
2017-07-01 14:30:00,804.65,90.62,333.45,452.26
2017-07-01 15:00:00,755.18,87.36,333.52,449.58
2017-07-01 15:30:00,695.87,83.84,333.84,447.91
2017-07-01 16:00:00,626.74,79.44,334.86,446
2017-07-01 16:30:00,552.69,75.23,334.5,443.02
2017-07-01 17:00:00,475.63,72.47,332.79,438.28
2017-07-01 17:30:00,391.83,63.47,332.17,433.1
2017-07-01 18:00:00,307.05,53.48,331.56,427.11
2017-07-01 18:30:00,223.38,45.18,330.23,420.24
2017-07-01 19:00:00,143.54,36.25,328.84,413.61
2017-07-01 19:30:00,76.03,25.11,327.9,406.77
2017-07-01 20:00:00,31.82,13.43,327.07,400.55
2017-07-01 20:30:00,5.03,3.12,324.27,393.93
2017-07-01 21:00:00,0,1.92,320.66,386.54
2017-07-01 21:30:00,0,2.25,319.94,381.52
2017-07-01 22:00:00,0,2.48,319.5,378.88
2017-07-01 22:30:00,0,3.2,319.19,376.06
2017-07-01 23:00:00,0,3.22,318.81,373.98
2017-07-01 23:30:00,0,2.76,319.33,371.8
2017-07-02 00:00:00,0,3.52,318.32,372.09
2017-07-02 00:30:00,0,2.55,317.09,371.68
2017-07-02 01:00:00,0,2.19,316.44,370.11
2017-07-02 01:30:00,0,2.05,315.14,369.34
2017-07-02 02:00:00,0,1.98,314,370.07
2017-07-02 02:30:00,0,1.99,313.99,369.44
2017-07-02 03:00:00,0,2.02,313.89,367.86
2017-07-02 03:30:00,0,2.01,313.69,366.95
2017-07-02 04:00:00,0,2.16,313.3,367.07
2017-07-02 04:30:00,3.77,2.56,312.09,366.79
2017-07-02 05:00:00,36.34,12.44,311.81,369.67
2017-07-02 05:30:00,90.71,23.63,312.96,377.07
2017-07-02 06:00:00,162.49,32.98,315.17,383.14
2017-07-02 06:30:00,242.85,41.13,318.17,390.95
2017-07-02 07:00:00,327.48,49.33,321.38,398.63
2017-07-02 07:30:00,411.21,57.08,325.37,408.85
2017-07-02 08:00:00,493.91,64.78,328.09,416.81
2017-07-02 08:30:00,572.79,72.57,329.69,421.69
2017-07-02 09:00:00,644.7,78.3,330.68,429.81
2017-07-02 09:30:00,707.72,82.75,332.89,438.49
2017-07-02 10:00:00,767.75,89.11,333.83,440.84
2017-07-02 10:30:00,815.58,93.13,335.02,445.5
2017-07-02 11:00:00,852.2,96.08,337.98,451.44
2017-07-02 11:30:00,881.01,98.43,340.49,455.89
2017-07-02 12:00:00,901.38,101.47,341.56,457.36
2017-07-02 12:30:00,912.19,101.24,343.73,457.81
2017-07-02 13:00:00,849.4,94.69,350.61,456.88
2017-07-02 13:30:00,825.21,92.86,350.15,456.39
2017-07-02 14:00:00,881.97,98.85,349.71,460.68
2017-07-02 14:30:00,832.49,94.47,344.47,460.41
2017-07-02 15:00:00,770.71,88.87,343.92,459.83
2017-07-02 15:30:00,685.36,82.6,346.07,457.23
2017-07-02 16:00:00,586.91,74.83,355.58,451.61
2017-07-02 16:30:00,561.66,76.57,345.57,451.14
2017-07-02 17:00:00,479.92,73.29,345.54,447.45
2017-07-02 17:30:00,395.66,63.17,346.54,445.01
2017-07-02 18:00:00,310.29,53.26,346.92,439.98
2017-07-02 18:30:00,225.87,45.33,345.28,432.49
2017-07-02 19:00:00,144.83,36.69,342.12,423.86
2017-07-02 19:30:00,77.97,26.49,339.59,415.93
2017-07-02 20:00:00,26.92,10.92,335.82,407.49
2017-07-02 20:30:00,3.35,1.87,333.05,400.5
2017-07-02 21:00:00,0,1.69,331.86,396.78
2017-07-02 21:30:00,0,1.58,329.77,394.98
2017-07-02 22:00:00,0,1.26,328.37,392.13
2017-07-02 22:30:00,0,1.44,327.02,390.19
2017-07-02 23:00:00,0,1.21,326.96,388.31
2017-07-02 23:30:00,0,1.05,344.58,388.87
2017-07-03 00:00:00,0,1.06,343.72,387.11
2017-07-03 00:30:00,0,1.2,328,384.47
2017-07-03 01:00:00,0,1.54,315.61,380.73
2017-07-03 01:30:00,0,1.71,320.32,379.32
2017-07-03 02:00:00,0.1,1.08,364.31,383.3
2017-07-03 02:30:00,0.06,0.47,379.36,386.61
2017-07-03 03:00:00,0.01,0.5,377.63,387.32
2017-07-03 03:30:00,0,0.99,344.67,382.77
2017-07-03 04:00:00,0,1.64,313.69,372.93
2017-07-03 04:30:00,3.41,2.21,329.28,372.58
2017-07-03 05:00:00,23.33,5.03,335.52,377.1
2017-07-03 05:30:00,72.99,17.49,319.42,382.04
2017-07-03 06:00:00,72.33,11.74,315.59,383.46
2017-07-03 06:30:00,200.13,33.65,320.96,394.77
2017-07-03 07:00:00,359.14,56.09,329.64,403.48
2017-07-03 07:30:00,447.36,64.98,335.33,411.35
2017-07-03 08:00:00,321.67,42.27,350.43,409.1
2017-07-03 08:30:00,581.47,75.94,324.31,423.03
2017-07-03 09:00:00,580.4,71.96,323.69,427.09
2017-07-03 09:30:00,682.29,80.75,320.28,437.74
2017-07-03 10:00:00,744.15,85.45,321.98,444.93
2017-07-03 10:30:00,841.15,95.76,323.18,451.01
2017-07-03 11:00:00,845.33,95.1,325.39,455.43
2017-07-03 11:30:00,915.3,102.07,328.95,462.84
2017-07-03 12:00:00,924.42,102.37,331.93,469.28
2017-07-03 12:30:00,932.85,102.46,332.61,471.5
2017-07-03 13:00:00,916.99,99.94,330.18,470.61
2017-07-03 13:30:00,894.2,97.68,329.64,471.76
2017-07-03 14:00:00,863.53,94.45,330.39,472.55
2017-07-03 14:30:00,823.47,92.12,329.74,469.96
2017-07-03 15:00:00,773.48,89.93,328.7,464.82
2017-07-03 15:30:00,714.03,87.17,326.51,459.99
2017-07-03 16:00:00,648.16,84.35,324.88,455.04
2017-07-03 16:30:00,572.32,80.95,322.35,450.02
2017-07-03 17:00:00,492.7,77.7,321.59,444.78
2017-07-03 17:30:00,407.46,68.32,320.23,439.06
2017-07-03 18:00:00,320.89,58.39,318.51,432.28
2017-07-03 18:30:00,233.12,49.54,316.67,424.96
2017-07-03 19:00:00,148.14,39.72,315.3,417.7
2017-07-03 19:30:00,75.92,27.35,314.38,409.47
2017-07-03 20:00:00,26.86,12.85,314.83,399.57
2017-07-03 20:30:00,0.57,1.77,313.04,387.9
2017-07-03 21:00:00,0,2.05,310.77,381.16
2017-07-03 21:30:00,0,2.66,308.11,376.87
2017-07-03 22:00:00,0,3.06,305.79,372.9
2017-07-03 22:30:00,0,3.06,306.42,369.44
2017-07-03 23:00:00,0,2.77,316.75,367.96
2017-07-03 23:30:00,0,2.74,326.62,367
2017-07-04 00:00:00,0,2.72,332.12,365.28
2017-07-04 00:30:00,0,2.35,337.52,366.29
2017-07-04 01:00:00,0,1.82,338.16,364.9
2017-07-04 01:30:00,0,1.6,337.55,361.73
2017-07-04 02:00:00,0,3.01,337.13,359.33
2017-07-04 02:30:00,0,2.43,340.59,359.91
2017-07-04 03:00:00,0.01,2.43,341.09,358.96
2017-07-04 03:30:00,0,1.48,339.21,356.53
2017-07-04 04:00:00,0.25,2.18,338.15,354.32
2017-07-04 04:30:00,4.21,3.44,340.47,356.63
2017-07-04 05:00:00,25.39,9.35,340.6,357.3
2017-07-04 05:30:00,67.41,26.97,348.91,367.36
2017-07-04 06:00:00,149.72,37.7,358.15,381.34
2017-07-04 06:30:00,232.02,43.7,345.19,390.28
2017-07-04 07:00:00,313.9,47.67,309.99,397.05
2017-07-04 07:30:00,411.76,51.96,312.68,408.46
2017-07-04 08:00:00,480.68,52.95,316.88,419.97
2017-07-04 08:30:00,571.87,61.05,321.97,430.53
2017-07-04 09:00:00,644.76,69.64,325.26,440.69
2017-07-04 09:30:00,677.66,76.76,328.46,446.84
2017-07-04 10:00:00,731.12,85.64,330.4,453.73
2017-07-04 10:30:00,815.97,92.34,332.89,462.14
2017-07-04 11:00:00,867.36,96.72,337.64,469.25
2017-07-04 11:30:00,897.82,100.61,337.95,470.12
2017-07-04 12:00:00,903.79,100.34,339.86,474.81
2017-07-04 12:30:00,887.82,96.84,338.38,474.97
2017-07-04 13:00:00,904.34,97.37,338.5,479.41
2017-07-04 13:30:00,889.29,96.02,337.45,479.81
2017-07-04 14:00:00,813.93,92.82,338.49,481.48
2017-07-04 14:30:00,823.73,91.46,339.94,480.8
2017-07-04 15:00:00,774.98,88.4,338.89,478.13
2017-07-04 15:30:00,715.34,85.77,337.86,475.36
2017-07-04 16:00:00,635.56,80.02,337.84,472.05
2017-07-04 16:30:00,564.59,77.81,336.34,464.85
2017-07-04 17:00:00,473.91,74.38,333.87,455.84
2017-07-04 17:30:00,391.43,66,331.06,448.49
2017-07-04 18:00:00,316.87,57.87,329,442.43
2017-07-04 18:30:00,230.25,48.18,329.1,437.12
2017-07-04 19:00:00,146.31,38.44,328.72,429.95
2017-07-04 19:30:00,80.05,28.2,327.83,421.32
2017-07-04 20:00:00,32.37,13.95,323.78,409.78
2017-07-04 20:30:00,2.34,1.72,321.33,398.61
2017-07-04 21:00:00,0,2.43,319.74,390.06
2017-07-04 21:30:00,0,2.74,317.92,385.98
2017-07-04 22:00:00,0,2.61,316.56,381.94
2017-07-04 22:30:00,0,2.36,318.31,377.64
2017-07-04 23:00:00,0,2.69,327.82,375.1
2017-07-04 23:30:00,0.01,3,337.41,373.24
2017-07-05 00:00:00,0.02,2.84,343.71,372.98
2017-07-05 00:30:00,0,2.05,346.72,373.09
2017-07-05 01:00:00,0,1.39,343.22,368.89
2017-07-05 01:30:00,0,1.27,340.22,364.77
2017-07-05 02:00:00,0,1.95,340.39,363.28
2017-07-05 02:30:00,0,2.46,340.86,362.69
2017-07-05 03:00:00,0,2.09,343.32,364.25
2017-07-05 03:30:00,0,1.97,341.68,361.08
2017-07-05 04:00:00,0,2.14,339.73,358.51
2017-07-05 04:30:00,3.17,2.28,338.59,357.05
2017-07-05 05:00:00,22.05,11.22,339.59,358.92
2017-07-05 05:30:00,60.24,23.4,346.72,369.57
2017-07-05 06:00:00,141.26,31.81,355.76,383.86
2017-07-05 06:30:00,234.29,41.38,346.15,392.09
2017-07-05 07:00:00,318.12,48.08,314.85,402.31
2017-07-05 07:30:00,401.91,54.97,321.31,414.49
2017-07-05 08:00:00,486.45,62.69,326.26,426.47
2017-07-05 08:30:00,565.25,69.22,329.83,437.19
2017-07-05 09:00:00,636.38,74.06,340.93,448.4
2017-07-05 09:30:00,698.79,78.79,338.25,458.04
