Timestamp,Soil.Temperature...0.05m.,Soil.Temperature...0.10m.,Soil.Temperature...0.50m.
2018-04-15 19:00:00,10.9,10.57,9.54
2018-04-15 19:30:00,10.94,10.56,9.54
2018-04-15 20:00:00,10.99,10.44,9.55
2018-04-15 20:30:00,11.01,10.46,9.55
2018-04-15 21:00:00,11.04,10.5,9.54
2018-04-15 21:30:00,11.07,10.51,9.54
2018-04-15 22:00:00,11.07,10.53,9.54
2018-04-15 22:30:00,11.13,10.57,9.57
2018-04-15 23:00:00,11.16,10.6,9.57
2018-04-15 23:30:00,11.18,10.62,9.43
2018-04-16 00:00:00,11.18,10.64,9.39
2018-04-16 00:30:00,11.18,10.65,9.38
2018-04-16 01:00:00,11.17,10.64,9.38
2018-04-16 01:30:00,11.15,10.66,9.36
2018-04-16 02:00:00,11.12,10.67,9.37
2018-04-16 02:30:00,11.1,10.66,9.4
2018-04-16 03:00:00,11.08,10.65,9.37
2018-04-16 03:30:00,11.05,10.66,9.38
2018-04-16 04:00:00,11.03,10.64,9.37
2018-04-16 04:30:00,11.01,10.63,9.39
2018-04-16 05:00:00,10.98,10.63,9.39
2018-04-16 05:30:00,10.97,10.62,9.37
2018-04-16 06:00:00,10.95,10.63,9.39
2018-04-16 06:30:00,10.9,10.6,9.38
2018-04-16 07:00:00,10.87,10.59,9.4
2018-04-16 07:30:00,10.82,10.56,9.36
2018-04-16 08:00:00,10.81,10.56,9.38
2018-04-16 08:30:00,10.78,10.53,9.38
2018-04-16 09:00:00,10.78,10.54,9.39
2018-04-16 09:30:00,10.77,10.52,9.39
2018-04-16 10:00:00,10.72,10.51,9.37
2018-04-16 10:30:00,10.7,10.51,9.37
2018-04-16 11:00:00,10.69,10.51,9.37
2018-04-16 11:30:00,10.67,10.49,9.38
2018-04-16 12:00:00,10.66,10.47,9.4
2018-04-16 12:30:00,10.64,10.46,9.4
2018-04-16 13:00:00,10.63,10.44,9.38
2018-04-16 13:30:00,10.63,10.45,9.4
2018-04-16 14:00:00,10.62,10.43,9.4
2018-04-16 14:30:00,10.61,10.41,9.37
2018-04-16 15:00:00,10.62,10.41,9.39
2018-04-16 15:30:00,10.64,10.41,9.39
2018-04-16 16:00:00,10.65,10.42,9.42
2018-04-16 16:30:00,10.67,10.42,9.42
2018-04-16 17:00:00,10.67,10.42,9.41
2018-04-16 17:30:00,10.68,10.42,9.42
2018-04-16 18:00:00,10.7,10.42,9.41
2018-04-16 18:30:00,10.7,10.4,9.4
2018-04-16 19:00:00,10.7,10.4,9.4
2018-04-16 19:30:00,10.7,10.42,9.42
2018-04-16 20:00:00,10.71,10.41,9.42
2018-04-16 20:30:00,10.73,10.45,9.42
2018-04-16 21:00:00,10.74,10.45,9.43
2018-04-16 21:30:00,10.74,10.44,9.42
2018-04-16 22:00:00,10.73,10.45,9.42
2018-04-16 22:30:00,10.74,10.45,9.43
2018-04-16 23:00:00,10.74,10.45,9.43
2018-04-16 23:30:00,10.74,10.43,9.44
2018-04-17 00:00:00,10.72,10.43,9.44
2018-04-17 00:30:00,10.72,10.43,9.44
2018-04-17 01:00:00,10.72,10.43,9.43
2018-04-17 01:30:00,10.68,10.43,9.44
2018-04-17 02:00:00,10.69,10.43,9.44
2018-04-17 02:30:00,10.67,10.41,9.43
2018-04-17 03:00:00,10.65,10.4,9.46
2018-04-17 03:30:00,10.63,10.4,9.45
2018-04-17 04:00:00,10.62,10.4,9.45
2018-04-17 04:30:00,10.59,10.4,9.43
2018-04-17 05:00:00,10.56,10.36,9.44
2018-04-17 05:30:00,10.54,10.36,9.44
2018-04-17 06:00:00,10.51,10.34,9.43
2018-04-17 06:30:00,10.49,10.33,9.43
2018-04-17 07:00:00,10.46,10.32,9.43
2018-04-17 07:30:00,10.44,10.3,9.44
2018-04-17 08:00:00,10.41,10.28,9.42
2018-04-17 08:30:00,10.34,10.24,9.47
2018-04-17 09:00:00,10.38,10.33,9.63
2018-04-17 09:30:00,10.46,10.41,9.61
2018-04-17 10:00:00,10.44,10.39,9.61
2018-04-17 10:30:00,10.4,10.35,9.6
2018-04-17 11:00:00,10.37,10.33,9.58
2018-04-17 11:30:00,10.38,10.31,9.57
2018-04-17 12:00:00,10.35,10.29,9.58
2018-04-17 12:30:00,10.34,10.28,9.56
2018-04-17 13:00:00,10.42,10.3,9.61
2018-04-17 13:30:00,10.41,10.3,9.58
2018-04-17 14:00:00,10.46,10.28,9.56
2018-04-17 14:30:00,10.48,10.27,9.54
2018-04-17 15:00:00,10.58,10.31,9.57
2018-04-17 15:30:00,10.69,10.37,9.62
2018-04-17 16:00:00,10.74,10.38,9.59
2018-04-17 16:30:00,10.84,10.42,9.6
2018-04-17 17:00:00,10.91,10.45,9.6
2018-04-17 17:30:00,10.98,10.48,9.59
2018-04-17 18:00:00,11.09,10.55,9.62
2018-04-17 18:30:00,11.18,10.6,9.64
2018-04-17 19:00:00,11.26,10.66,9.66
2018-04-17 19:30:00,11.31,10.71,9.67
2018-04-17 20:00:00,11.21,10.64,9.68
2018-04-17 20:30:00,11.25,10.6,9.63
2018-04-17 21:00:00,11.29,10.63,9.48
2018-04-17 21:30:00,11.32,10.68,9.5
2018-04-17 22:00:00,11.33,10.69,9.49
2018-04-17 22:30:00,11.35,10.72,9.49
2018-04-17 23:00:00,11.36,10.74,9.49
2018-04-17 23:30:00,11.33,10.74,9.48
2018-04-18 00:00:00,11.31,10.77,9.46
2018-04-18 00:30:00,11.32,10.78,9.5
2018-04-18 01:00:00,11.31,10.79,9.48
2018-04-18 01:30:00,11.29,10.8,9.49
2018-04-18 02:00:00,11.26,10.8,9.47
2018-04-18 02:30:00,11.23,10.79,9.5
2018-04-18 03:00:00,11.2,10.8,9.48
2018-04-18 03:30:00,11.17,10.8,9.49
2018-04-18 04:00:00,11.15,10.78,9.5
2018-04-18 04:30:00,11.11,10.78,9.48
2018-04-18 05:00:00,11.08,10.78,9.49
2018-04-18 05:30:00,11.05,10.77,9.5
2018-04-18 06:00:00,11,10.75,9.49
2018-04-18 06:30:00,10.95,10.72,9.48
2018-04-18 07:00:00,10.88,10.69,9.48
2018-04-18 07:30:00,10.83,10.68,9.48
2018-04-18 08:00:00,10.77,10.64,9.47
2018-04-18 08:30:00,10.7,10.59,9.45
2018-04-18 09:00:00,10.64,10.56,9.62
2018-04-18 09:30:00,10.76,10.71,9.61
2018-04-18 10:00:00,10.74,10.68,9.61
2018-04-18 10:30:00,10.7,10.66,9.61
2018-04-18 11:00:00,10.66,10.63,9.59
2018-04-18 11:30:00,10.63,10.6,9.59
2018-04-18 12:00:00,10.6,10.57,9.57
2018-04-18 12:30:00,10.6,10.55,9.56
2018-04-18 13:00:00,10.58,10.53,9.54
2018-04-18 13:30:00,10.6,10.51,9.53
2018-04-18 14:00:00,10.65,10.51,9.54
2018-04-18 14:30:00,10.74,10.55,9.58
2018-04-18 15:00:00,10.79,10.56,9.6
2018-04-18 15:30:00,10.89,10.61,9.62
2018-04-18 16:00:00,10.98,10.64,9.64
2018-04-18 16:30:00,11.03,10.65,9.61
2018-04-18 17:00:00,11.13,10.68,9.63
2018-04-18 17:30:00,11.25,10.73,9.64
2018-04-18 18:00:00,11.35,10.79,9.66
2018-04-18 18:30:00,11.47,10.84,9.66
2018-04-18 19:00:00,11.59,10.91,9.68
2018-04-18 19:30:00,11.7,10.97,9.7
2018-04-18 20:00:00,11.65,11.02,9.71
2018-04-18 20:30:00,11.66,10.89,9.71
2018-04-18 21:00:00,11.72,10.93,9.64
2018-04-18 21:30:00,11.78,10.99,9.54
2018-04-18 22:00:00,11.82,11.02,9.55
2018-04-18 22:30:00,11.84,11.05,9.54
2018-04-18 23:00:00,11.85,11.09,9.54
2018-04-18 23:30:00,11.85,11.12,9.55
2018-04-19 00:00:00,11.85,11.12,9.52
2018-04-19 00:30:00,11.83,11.15,9.54
2018-04-19 01:00:00,11.81,11.15,9.54
2018-04-19 01:30:00,11.79,11.17,9.54
2018-04-19 02:00:00,11.76,11.18,9.56
2018-04-19 02:30:00,11.72,11.17,9.55
2018-04-19 03:00:00,11.68,11.17,9.54
2018-04-19 03:30:00,11.62,11.16,9.53
2018-04-19 04:00:00,11.59,11.15,9.55
2018-04-19 04:30:00,11.53,11.12,9.55
2018-04-19 05:00:00,11.47,11.11,9.54
2018-04-19 05:30:00,11.44,11.11,9.55
2018-04-19 06:00:00,11.38,11.09,9.56
2018-04-19 06:30:00,11.27,11.05,9.55
2018-04-19 07:00:00,11.18,11,9.54
2018-04-19 07:30:00,11.1,10.96,9.53
2018-04-19 08:00:00,11.01,10.94,9.53
2018-04-19 08:30:00,10.93,10.89,9.6
2018-04-19 09:00:00,10.95,10.94,9.69
2018-04-19 09:30:00,10.98,10.99,9.71
2018-04-19 10:00:00,10.91,10.94,9.68
2018-04-19 10:30:00,10.85,10.89,9.66
2018-04-19 11:00:00,10.79,10.84,9.64
2018-04-19 11:30:00,10.76,10.81,9.64
2018-04-19 12:00:00,10.71,10.76,9.61
2018-04-19 12:30:00,10.71,10.73,9.61
2018-04-19 13:00:00,10.76,10.75,9.64
2018-04-19 13:30:00,10.8,10.73,9.65
2018-04-19 14:00:00,10.84,10.73,9.64
2018-04-19 14:30:00,10.91,10.73,9.64
2018-04-19 15:00:00,10.99,10.76,9.65
2018-04-19 15:30:00,11.06,10.75,9.62
2018-04-19 16:00:00,11.15,10.79,9.62
2018-04-19 16:30:00,11.21,10.79,9.59
2018-04-19 17:00:00,11.32,10.82,9.6
2018-04-19 17:30:00,11.47,10.89,9.64
2018-04-19 18:00:00,11.57,10.95,9.65
2018-04-19 18:30:00,11.7,11.03,9.69
2018-04-19 19:00:00,11.86,11.14,9.77
2018-04-19 19:30:00,11.96,11.19,9.76
2018-04-19 20:00:00,12.06,11.25,9.77
2018-04-19 20:30:00,11.97,11.27,9.77
2018-04-19 21:00:00,12,11.16,9.78
2018-04-19 21:30:00,12.05,11.2,9.76
2018-04-19 22:00:00,12.08,11.24,9.59
2018-04-19 22:30:00,12.13,11.29,9.59
2018-04-19 23:00:00,12.14,11.32,9.6
2018-04-19 23:30:00,12.14,11.34,9.57
2018-04-20 00:00:00,12.12,11.37,9.56
2018-04-20 00:30:00,12.11,11.38,9.57
2018-04-20 01:00:00,12.11,11.39,9.57
2018-04-20 01:30:00,12.06,11.39,9.56
2018-04-20 02:00:00,12.06,11.41,9.56
2018-04-20 02:30:00,12.04,11.42,9.56
2018-04-20 03:00:00,12.01,11.42,9.57
2018-04-20 03:30:00,12,11.42,9.57
2018-04-20 04:00:00,11.97,11.42,9.59
2018-04-20 04:30:00,11.95,11.43,9.58
2018-04-20 05:00:00,11.92,11.43,9.59
2018-04-20 05:30:00,11.89,11.42,9.59
2018-04-20 06:00:00,11.86,11.42,9.59
2018-04-20 06:30:00,11.82,11.4,9.58
2018-04-20 07:00:00,11.75,11.36,9.56
2018-04-20 07:30:00,11.68,11.33,9.7
2018-04-20 08:00:00,11.64,11.32,9.73
2018-04-20 08:30:00,11.65,11.43,9.72
2018-04-20 09:00:00,11.77,11.48,9.73
2018-04-20 09:30:00,11.73,11.45,9.72
2018-04-20 10:00:00,11.7,11.42,9.71
2018-04-20 10:30:00,11.68,11.41,9.71
2018-04-20 11:00:00,11.66,11.4,9.71
2018-04-20 11:30:00,11.65,11.38,9.71
2018-04-20 12:00:00,11.63,11.35,9.7
2018-04-20 12:30:00,11.66,11.35,9.73
2018-04-20 13:00:00,11.69,11.37,9.72
2018-04-20 13:30:00,11.69,11.37,9.71
2018-04-20 14:00:00,11.75,11.39,9.75
2018-04-20 14:30:00,11.83,11.42,9.78
2018-04-20 15:00:00,11.88,11.45,9.79
2018-04-20 15:30:00,11.95,11.47,9.79
2018-04-20 16:00:00,12.05,11.52,9.83
2018-04-20 16:30:00,12.11,11.55,9.84
2018-04-20 17:00:00,12,11.55,9.82
2018-04-20 17:30:00,11.99,11.4,9.82
2018-04-20 18:00:00,12.03,11.41,9.82
2018-04-20 18:30:00,12.08,11.43,9.82
2018-04-20 19:00:00,12.11,11.45,9.82
2018-04-20 19:30:00,12.13,11.48,9.8
2018-04-20 20:00:00,12.15,11.5,9.66
2018-04-20 20:30:00,12.14,11.51,9.65
2018-04-20 21:00:00,12.16,11.54,9.66
2018-04-20 21:30:00,12.18,11.53,9.63
2018-04-20 22:00:00,12.18,11.56,9.65
2018-04-20 22:30:00,12.18,11.57,9.65
2018-04-20 23:00:00,12.17,11.56,9.64
2018-04-20 23:30:00,12.14,11.58,9.67
2018-04-21 00:00:00,12.15,11.6,9.67
2018-04-21 00:30:00,12.14,11.59,9.67
2018-04-21 01:00:00,12.12,11.6,9.66
2018-04-21 01:30:00,12.1,11.59,9.67
2018-04-21 02:00:00,12.09,11.58,9.66
2018-04-21 02:30:00,12.07,11.59,9.68
2018-04-21 03:00:00,12.07,11.6,9.69
2018-04-21 03:30:00,12.03,11.59,9.69
2018-04-21 04:00:00,11.99,11.57,9.68
2018-04-21 04:30:00,11.95,11.54,9.68
2018-04-21 05:00:00,11.9,11.52,9.7
2018-04-21 05:30:00,11.84,11.52,9.67
2018-04-21 06:00:00,11.78,11.49,9.68
2018-04-21 06:30:00,11.72,11.46,9.67
2018-04-21 07:00:00,11.67,11.43,9.68
2018-04-21 07:30:00,11.62,11.43,9.69
2018-04-21 08:00:00,11.56,11.38,9.74
2018-04-21 08:30:00,11.49,11.36,9.86
2018-04-21 09:00:00,11.49,11.4,9.86
2018-04-21 09:30:00,11.6,11.51,9.88
2018-04-21 10:00:00,11.55,11.48,9.87
2018-04-21 10:30:00,11.49,11.42,9.85
2018-04-21 11:00:00,11.43,11.38,9.83
2018-04-21 11:30:00,11.39,11.35,9.82
2018-04-21 12:00:00,11.36,11.31,9.83
2018-04-21 12:30:00,11.36,11.3,9.82
2018-04-21 13:00:00,11.36,11.26,9.8
2018-04-21 13:30:00,11.38,11.24,9.79
2018-04-21 14:00:00,11.45,11.27,9.79
2018-04-21 14:30:00,11.56,11.28,9.81
2018-04-21 15:00:00,11.65,11.29,9.8
2018-04-21 15:30:00,11.81,11.37,9.86
2018-04-21 16:00:00,11.93,11.42,9.88
2018-04-21 16:30:00,12.02,11.41,9.85
2018-04-21 17:00:00,12.15,11.48,9.86
2018-04-21 17:30:00,12.3,11.56,9.89
2018-04-21 18:00:00,12.42,11.63,9.9
2018-04-21 18:30:00,12.54,11.69,9.91
2018-04-21 19:00:00,12.66,11.76,9.93
2018-04-21 19:30:00,12.62,11.82,9.94
2018-04-21 20:00:00,12.65,11.7,9.94
2018-04-21 20:30:00,12.73,11.75,9.95
2018-04-21 21:00:00,12.76,11.8,9.86
2018-04-21 21:30:00,12.8,11.84,9.77
2018-04-21 22:00:00,12.84,11.89,9.78
2018-04-21 22:30:00,12.85,11.92,9.78
2018-04-21 23:00:00,12.86,11.95,9.78
2018-04-21 23:30:00,12.83,11.96,9.76
2018-04-22 00:00:00,12.81,11.98,9.76
2018-04-22 00:30:00,12.8,11.99,9.76
2018-04-22 01:00:00,12.77,12.01,9.78
2018-04-22 01:30:00,12.74,12.01,9.77
2018-04-22 02:00:00,12.72,12.02,9.79
2018-04-22 02:30:00,12.69,12.02,9.8
2018-04-22 03:00:00,12.64,12.01,9.79
2018-04-22 03:30:00,12.59,12,9.78
2018-04-22 04:00:00,12.54,11.99,9.8
2018-04-22 04:30:00,12.47,11.97,9.79
2018-04-22 05:00:00,12.42,11.96,9.79
2018-04-22 05:30:00,12.34,11.93,9.78
2018-04-22 06:00:00,12.25,11.87,9.76
2018-04-22 06:30:00,12.16,11.84,9.75
2018-04-22 07:00:00,12.1,11.82,9.76
2018-04-22 07:30:00,12,11.78,9.75
2018-04-22 08:00:00,11.92,11.72,9.74
2018-04-22 08:30:00,11.89,11.71,9.76
2018-04-22 09:00:00,11.83,11.69,9.87
2018-04-22 09:30:00,11.79,11.67,9.97
2018-04-22 10:00:00,11.92,11.82,9.97
2018-04-22 10:30:00,11.86,11.76,9.95
2018-04-22 11:00:00,11.79,11.7,9.9
2018-04-22 11:30:00,11.8,11.69,9.94
2018-04-22 12:00:00,11.73,11.64,9.91
2018-04-22 12:30:00,11.72,11.62,9.91
2018-04-22 13:00:00,11.71,11.59,9.89
2018-04-22 13:30:00,11.72,11.56,9.89
2018-04-22 14:00:00,11.77,11.56,9.89
2018-04-22 14:30:00,11.85,11.57,9.89
2018-04-22 15:00:00,11.93,11.58,9.9
2018-04-22 15:30:00,12.07,11.64,9.95
2018-04-22 16:00:00,12.17,11.66,9.94
2018-04-22 16:30:00,12.26,11.67,9.91
2018-04-22 17:00:00,12.38,11.73,9.93
2018-04-22 17:30:00,12.51,11.79,9.94
2018-04-22 18:00:00,12.65,11.85,9.96
2018-04-22 18:30:00,12.77,11.92,9.98
2018-04-22 19:00:00,12.91,12,10.01
2018-04-22 19:30:00,13.03,12.08,10.04
2018-04-22 20:00:00,13.02,12.15,10.05
2018-04-22 20:30:00,13.01,12.05,10.05
2018-04-22 21:00:00,13.08,12.07,10.06
2018-04-22 21:30:00,13.1,12.1,9.91
2018-04-22 22:00:00,13.13,12.14,9.87
2018-04-22 22:30:00,13.16,12.19,9.88
2018-04-22 23:00:00,13.16,12.22,9.89
2018-04-22 23:30:00,13.15,12.24,9.88
2018-04-23 00:00:00,13.13,12.27,9.88
2018-04-23 00:30:00,13.12,12.28,9.89
2018-04-23 01:00:00,13.09,12.29,9.89
2018-04-23 01:30:00,13.03,12.28,9.88
2018-04-23 02:00:00,13,12.29,9.9
2018-04-23 02:30:00,12.96,12.29,9.9
2018-04-23 03:00:00,12.93,12.29,9.91
2018-04-23 03:30:00,12.86,12.27,9.91
2018-04-23 04:00:00,12.79,12.25,9.9
2018-04-23 04:30:00,12.73,12.23,9.9
2018-04-23 05:00:00,12.66,12.2,9.91
2018-04-23 05:30:00,12.57,12.16,9.9
2018-04-23 06:00:00,12.52,12.17,9.95
2018-04-23 06:30:00,12.41,12.11,9.92
2018-04-23 07:00:00,12.28,12.04,9.89
2018-04-23 07:30:00,12.18,12.01,9.9
2018-04-23 08:00:00,12.13,11.98,9.91
2018-04-23 08:30:00,12.01,11.91,9.97
2018-04-23 09:00:00,11.99,11.93,10.07
2018-04-23 09:30:00,12.08,12.04,10.09
2018-04-23 10:00:00,12,11.98,10.07
2018-04-23 10:30:00,11.93,11.91,10.06
2018-04-23 11:00:00,11.83,11.84,10.01
2018-04-23 11:30:00,11.75,11.76,9.99
2018-04-23 12:00:00,11.75,11.75,9.99
2018-04-23 12:30:00,11.73,11.72,9.99
2018-04-23 13:00:00,11.76,11.69,9.99
2018-04-23 13:30:00,11.78,11.67,9.98
2018-04-23 14:00:00,11.83,11.67,9.96
2018-04-23 14:30:00,11.93,11.66,9.95
2018-04-23 15:00:00,12.01,11.66,9.93
2018-04-23 15:30:00,12.2,11.72,9.99
2018-04-23 16:00:00,12.32,11.76,9.99
2018-04-23 16:30:00,12.46,11.81,9.98
2018-04-23 17:00:00,12.62,11.88,10
2018-04-23 17:30:00,12.79,11.96,10.03
2018-04-23 18:00:00,12.96,12.06,10.05
2018-04-23 18:30:00,13.11,12.13,10.06
2018-04-23 19:00:00,13.28,12.23,10.11
2018-04-23 19:30:00,13.42,12.32,10.14
2018-04-23 20:00:00,13.53,12.4,10.15
2018-04-23 20:30:00,13.6,12.48,10.16
2018-04-23 21:00:00,13.51,12.48,10.17
2018-04-23 21:30:00,13.58,12.42,10.18
2018-04-23 22:00:00,13.61,12.47,10.13
2018-04-23 22:30:00,13.64,12.51,9.99
2018-04-23 23:00:00,13.64,12.55,9.99
2018-04-23 23:30:00,13.63,12.58,9.99
2018-04-24 00:00:00,13.62,12.61,9.99
2018-04-24 00:30:00,13.6,12.63,10
2018-04-24 01:00:00,13.57,12.63,9.99
2018-04-24 01:30:00,13.55,12.66,10
2018-04-24 02:00:00,13.52,12.66,10.01
2018-04-24 02:30:00,13.49,12.67,10
2018-04-24 03:00:00,13.43,12.66,10.01
2018-04-24 03:30:00,13.39,12.66,10.02
2018-04-24 04:00:00,13.32,12.65,10.01
2018-04-24 04:30:00,13.27,12.64,10.02
2018-04-24 05:00:00,13.21,12.62,10.03
2018-04-24 05:30:00,13.14,12.59,10.02
2018-04-24 06:00:00,13.09,12.58,10.04
2018-04-24 06:30:00,12.99,12.54,10.03
2018-04-24 07:00:00,12.88,12.48,10
2018-04-24 07:30:00,12.81,12.47,10.03
2018-04-24 08:00:00,12.75,12.44,10.02
2018-04-24 08:30:00,12.62,12.37,10.16
2018-04-24 09:00:00,12.73,12.52,10.17
2018-04-24 09:30:00,12.69,12.5,10.19
2018-04-24 10:00:00,12.61,12.43,10.18
2018-04-24 10:30:00,12.53,12.37,10.14
2018-04-24 11:00:00,12.46,12.32,10.12
2018-04-24 11:30:00,12.39,12.24,10.08
2018-04-24 12:00:00,12.38,12.23,10.09
2018-04-24 12:30:00,12.37,12.19,10.09
2018-04-24 13:00:00,12.4,12.19,10.1
2018-04-24 13:30:00,12.44,12.17,10.09
2018-04-24 14:00:00,12.47,12.16,10.08
2018-04-24 14:30:00,12.54,12.15,10.05
2018-04-24 15:00:00,12.65,12.19,10.06
2018-04-24 15:30:00,12.8,12.24,10.11
2018-04-24 16:00:00,12.9,12.27,10.07
2018-04-24 16:30:00,13.01,12.3,10.08
2018-04-24 17:00:00,13.17,12.38,10.14
2018-04-24 17:30:00,13.29,12.43,10.13
2018-04-24 18:00:00,13.47,12.54,10.19
2018-04-24 18:30:00,13.63,12.62,10.22
2018-04-24 19:00:00,13.71,12.68,10.21
2018-04-24 19:30:00,13.82,12.74,10.23
2018-04-24 20:00:00,13.92,12.82,10.25
2018-04-24 20:30:00,13.98,12.87,10.24
2018-04-24 21:00:00,14.03,12.91,10.24
2018-04-24 21:30:00,14.04,12.98,10.26
2018-04-24 22:00:00,13.93,13.02,10.28
2018-04-24 22:30:00,13.98,12.9,10.3
2018-04-24 23:00:00,13.99,12.93,10.3
2018-04-24 23:30:00,13.98,12.96,10.16
2018-04-25 00:00:00,13.97,12.98,10.11
2018-04-25 00:30:00,13.94,12.99,10.11
2018-04-25 01:00:00,13.91,13,10.11
2018-04-25 01:30:00,13.87,12.99,10.11
2018-04-25 02:00:00,13.83,12.99,10.11
2018-04-25 02:30:00,13.8,13,10.11
2018-04-25 03:00:00,13.77,13.01,10.14
2018-04-25 03:30:00,13.73,12.99,10.13
2018-04-25 04:00:00,13.67,12.98,10.14
2018-04-25 04:30:00,13.63,12.97,10.14
2018-04-25 05:00:00,13.55,12.95,10.14
2018-04-25 05:30:00,13.48,12.92,10.14
2018-04-25 06:00:00,13.42,12.9,10.15
2018-04-25 06:30:00,13.35,12.87,10.15
2018-04-25 07:00:00,13.23,12.81,10.12
2018-04-25 07:30:00,13.15,12.79,10.12
2018-04-25 08:00:00,13.08,12.76,10.31
2018-04-25 08:30:00,13.04,12.77,10.27
2018-04-25 09:00:00,13.08,12.84,10.28
2018-04-25 09:30:00,13.04,12.82,10.31
2018-04-25 10:00:00,12.98,12.77,10.3
2018-04-25 10:30:00,12.9,12.71,10.28
2018-04-25 11:00:00,12.83,12.65,10.26
2018-04-25 11:30:00,12.77,12.58,10.21
2018-04-25 12:00:00,12.74,12.55,10.21
2018-04-25 12:30:00,12.74,12.54,10.21
2018-04-25 13:00:00,12.75,12.49,10.2
2018-04-25 13:30:00,12.76,12.46,10.17
2018-04-25 14:00:00,12.83,12.47,10.18
2018-04-25 14:30:00,12.96,12.5,10.18
2018-04-25 15:00:00,13.06,12.51,10.18
2018-04-25 15:30:00,13.22,12.58,10.21
2018-04-25 16:00:00,13.32,12.62,10.21
2018-04-25 16:30:00,13.46,12.65,10.2
2018-04-25 17:00:00,13.6,12.71,10.23
2018-04-25 17:30:00,13.75,12.79,10.23
2018-04-25 18:00:00,13.9,12.86,10.25
2018-04-25 18:30:00,14.04,12.93,10.26
2018-04-25 19:00:00,14.18,13.04,10.31
2018-04-25 19:30:00,14.34,13.15,10.35
2018-04-25 20:00:00,14.46,13.24,10.39
2018-04-25 20:30:00,14.55,13.32,10.42
2018-04-25 21:00:00,14.56,13.39,10.42
2018-04-25 21:30:00,14.48,13.32,10.41
2018-04-25 22:00:00,14.51,13.29,10.42
2018-04-25 22:30:00,14.51,13.32,10.4
2018-04-25 23:00:00,14.51,13.37,10.42
2018-04-25 23:30:00,14.52,13.39,10.39
2018-04-26 00:00:00,14.51,13.43,10.24
2018-04-26 00:30:00,14.51,13.46,10.25
2018-04-26 01:00:00,14.46,13.47,10.25
2018-04-26 01:30:00,14.42,13.47,10.24
2018-04-26 02:00:00,14.37,13.44,10.25
2018-04-26 02:30:00,14.33,13.45,10.25
2018-04-26 03:00:00,14.3,13.46,10.25
2018-04-26 03:30:00,14.26,13.45,10.26
2018-04-26 04:00:00,14.21,13.45,10.27
2018-04-26 04:30:00,14.15,13.44,10.27
2018-04-26 05:00:00,14.09,13.4,10.27
2018-04-26 05:30:00,14.03,13.39,10.28
2018-04-26 06:00:00,13.96,13.38,10.29
2018-04-26 06:30:00,13.87,13.34,10.28
2018-04-26 07:00:00,13.75,13.28,10.25
2018-04-26 07:30:00,13.69,13.28,10.28
2018-04-26 08:00:00,13.61,13.23,10.46
2018-04-26 08:30:00,13.6,13.28,10.41
2018-04-26 09:00:00,13.6,13.3,10.42
2018-04-26 09:30:00,13.55,13.27,10.42
2018-04-26 10:00:00,13.49,13.24,10.42
2018-04-26 10:30:00,13.38,13.14,10.38
2018-04-26 11:00:00,13.34,13.09,10.35
2018-04-26 11:30:00,13.23,13.01,10.31
2018-04-26 12:00:00,13.22,12.98,10.31
2018-04-26 12:30:00,13.25,12.97,10.33
2018-04-26 13:00:00,13.27,12.97,10.31
2018-04-26 13:30:00,13.3,12.93,10.3
2018-04-26 14:00:00,13.36,12.93,10.28
2018-04-26 14:30:00,13.48,12.96,10.29
2018-04-26 15:00:00,13.6,12.99,10.31
2018-04-26 15:30:00,13.79,13.07,10.36
2018-04-26 16:00:00,13.9,13.09,10.32
2018-04-26 16:30:00,14.02,13.14,10.32
2018-04-26 17:00:00,14.18,13.19,10.34
2018-04-26 17:30:00,14.32,13.28,10.36
2018-04-26 18:00:00,14.49,13.37,10.39
2018-04-26 18:30:00,14.64,13.44,10.4
2018-04-26 19:00:00,14.78,13.54,10.45
2018-04-26 19:30:00,14.92,13.64,10.49
2018-04-26 20:00:00,15.07,13.74,10.52
2018-04-26 20:30:00,15.17,13.83,10.56
2018-04-26 21:00:00,15.25,13.9,10.56
2018-04-26 21:30:00,15.12,13.95,10.56
2018-04-26 22:00:00,15.15,13.81,10.57
2018-04-26 22:30:00,15.16,13.86,10.57
2018-04-26 23:00:00,15.16,13.89,10.57
2018-04-26 23:30:00,15.15,13.92,10.44
2018-04-27 00:00:00,15.14,13.94,10.39
2018-04-27 00:30:00,15.1,13.96,10.38
2018-04-27 01:00:00,15.07,13.98,10.39
2018-04-27 01:30:00,15.05,13.98,10.39
2018-04-27 02:00:00,15.02,13.99,10.4
2018-04-27 02:30:00,14.97,13.99,10.41
2018-04-27 03:00:00,14.92,13.99,10.4
2018-04-27 03:30:00,14.86,13.97,10.4
2018-04-27 04:00:00,14.8,13.96,10.4
2018-04-27 04:30:00,14.75,13.96,10.41
2018-04-27 05:00:00,14.69,13.93,10.41
2018-04-27 05:30:00,14.63,13.92,10.42
2018-04-27 06:00:00,14.58,13.9,10.45
2018-04-27 06:30:00,14.45,13.85,10.41
2018-04-27 07:00:00,14.35,13.8,10.38
2018-04-27 07:30:00,14.28,13.78,10.59
2018-04-27 08:00:00,14.23,13.75,10.59
2018-04-27 08:30:00,14.18,13.81,10.57
2018-04-27 09:00:00,14.26,13.85,10.59
2018-04-27 09:30:00,14.22,13.83,10.6
2018-04-27 10:00:00,14.15,13.79,10.61
