"Timestamp","AIR_TEMP_2M","AIR_TEMP_38CM","ORP_10CM","ORP_30CM","INCOMING_PAR","REFLECTED_PAR","PRECIP","SHORTWAVE_IN","SHORTWAVE_OUT","LONGWAVE_IN","LONGWAVE_OUT","RH_2M","RH_38CM","SHFP_1","SHFP_2","SHFP_3","SVWC","SOIL_TEMP_5CM","SOIL_TEMP_10CM","SOIL_TEMP_50CM","WTH","WATER_TEMP_10CM","WATER_TEMP_30CM","WIND_VELOCITY_CUP","WIND_VELOCITY_EC2"
2018-05-30 12:30:00,16.88,19.31,-355.48,-243.4,1394.94,73.38,0,817.56,94.2,326.05,444.99,52.17,49.86,-40.33,51.47,27.41,67.68,15.84,15.78,13.63,-35.1,17.05,16.81,3.26,2.6
2018-05-30 13:00:00,17.08,19.69,-355.58,-244.12,1552.43,80.02,0,914.83,102.65,319.15,453.56,50.71,49.51,-42.82,56.27,26.05,67.66,15.85,15.76,13.61,-35.13,17.19,16.81,2.84,2.32
2018-05-30 13:30:00,16.96,20.48,-356.46,-244.29,1026.92,53.56,0,600.03,66.84,317.49,438.95,51.14,48.22,-44.73,62.38,24.96,67.62,15.89,15.75,13.61,-35.15,17.36,16.82,2.93,2.33
2018-05-30 14:00:00,16.88,19.3,-355.3,-243.46,1059.45,54.51,0,616.4,70,319.17,433.54,50.11,49.59,-37.93,61.79,20.66,67.6,16.03,15.81,13.65,-35.16,17.55,16.82,2.76,2.03
2018-05-30 14:30:00,17.53,21.32,-357.49,-243.91,1356.15,69.65,0,801.27,90.12,314.06,447,48.87,46.66,-33.89,54.66,15.44,67.58,16.07,15.8,13.63,-35.18,17.7,16.78,2.75,2.22
2018-05-30 15:00:00,17.77,21.58,-356.06,-243.94,1258.3,65.46,0,745.51,84.83,312.06,444.93,48.06,44.74,-33.96,53.43,12.76,67.52,16.18,15.82,13.64,-35.2,17.88,16.77,2.76,2.31
2018-05-30 15:30:00,17.8,21.94,-356.78,-244.19,1157.75,62.18,0,685.94,80.34,311.37,443.95,47.55,44.39,-33.04,54,10.61,67.52,16.2,15.79,13.59,-35.22,18.06,16.77,2.38,1.67
2018-05-30 16:00:00,17.99,21.13,-356.04,-244.24,1038.3,58.88,0,615.58,77.6,309.67,438.1,45.89,42.97,-30.14,51.89,8.26,67.47,16.24,15.79,13.55,-35.24,18.23,16.76,2.8,2.28
2018-05-30 16:30:00,17.77,19.91,-357.35,-243.94,855.61,52.61,0,504.19,70.43,310.4,430.76,45.4,43.78,-25.85,47.31,6.35,67.45,16.34,15.84,13.58,-35.26,18.38,16.74,2.73,2.35
2018-05-30 17:00:00,18.06,19.9,-357.82,-243.22,777.51,52.28,0,457.11,74.07,309.02,428.59,42.05,40.59,-21.47,40.97,4.67,67.41,16.44,15.88,13.58,-35.28,18.52,16.72,2.28,1.98
2018-05-30 17:30:00,17.91,19.62,-358.31,-241.95,633.12,42.97,0,370.27,62.96,306.6,421.48,45.76,44.2,-17.25,34.44,3.09,67.41,16.53,15.92,13.59,-35.27,18.67,16.71,2.7,2.29
2018-05-30 18:00:00,17.67,19.32,-358.57,-241.31,480.65,32.35,0,277.69,50.6,304.79,411.95,46.19,45.76,-13.29,27.78,1.57,67.37,16.64,15.99,13.62,-35.26,18.79,16.7,2.89,2.38
2018-05-30 18:30:00,17.17,17.66,-359.23,-241.34,280.7,18.63,0,153.15,30.55,304.38,402.73,47.5,49.32,-9.5,20.56,-0.13,67.37,16.73,16.05,13.64,-35.26,18.92,16.71,1.97,1.68
2018-05-30 19:00:00,16.67,16.62,-360.15,-241.38,211.56,13.91,0,115.92,26.09,307.11,397.88,47.56,50.2,-5.86,13.53,-1.68,67.33,16.8,16.1,13.68,-35.23,18.94,16.72,1.69,1.44
2018-05-30 19:30:00,16.29,15.58,-359.54,-241.17,119.89,8.42,0,68.06,19.09,306.24,391,49.27,52.91,-2.6,7.93,-2.84,67.33,16.86,16.15,13.68,-35.21,19,16.71,1.47,1.22
2018-05-30 20:00:00,14.91,13.88,-360.34,-241.1,35.09,2.46,0,18.01,5.8,303.23,379.57,56.32,63.07,0.75,3.27,-4.37,67.31,16.92,16.21,13.72,-35.2,19.01,16.7,1.36,1.05
2018-05-30 20:30:00,13.78,12.14,-361.33,-240.7,4.11,0.26,0,0.49,2.09,306.55,371.16,59.35,70.82,4.68,-1.3,-6.48,67.28,16.85,16.2,13.75,-35.2,19.02,16.63,1.07,0.85
2018-05-30 21:00:00,12.96,11.04,-360.57,-240,0.1,0.09,0,0,2.27,303.28,366.01,63.89,80.17,8.06,-5.99,-8.66,67.26,16.79,16.1,13.75,-35.2,19,16.57,1.09,0.67
2018-05-30 21:30:00,11.03,9.74,-361.35,-240.12,0.01,0.07,0,0,1.62,294.81,359.08,77.47,85.34,10.64,-10.15,-10.41,67.24,16.81,16.13,13.64,-35.19,18.98,16.56,0.77,0.28
2018-05-30 22:00:00,9.99,8.42,-361.72,-239.46,0.01,0.09,0,0,2.64,288.88,354.13,84.12,89.08,13.08,-13.49,-12.03,67.25,16.82,16.16,13.59,-35.16,18.93,16.57,0.54,0.28
2018-05-30 22:30:00,9.74,7.46,-363.04,-238.33,0.02,0.41,0,0,3.4,296.54,353.29,88,91.6,14.89,-16.36,-13.51,67.24,16.78,16.15,13.59,-35.16,18.82,16.54,0.3,0.35
2018-05-30 23:00:00,9.34,7.32,-362.67,-238.42,0.02,0.79,0,0,3.16,303.57,353.6,89.54,95.4,16.01,-18.56,-14.47,67.27,16.73,16.14,13.57,-35.13,18.71,16.52,0.4,0.2
2018-05-30 23:30:00,9.02,7.25,-363.69,-238.13,0.03,1.03,0,0,2.83,305.7,353.81,90.82,96.88,16.47,-19.9,-14.92,67.27,16.67,16.13,13.56,-35.12,18.6,16.52,0.48,0.12
2018-05-31 00:00:00,8.71,7.12,-363.9,-238.2,0.05,1.14,0,0,2.96,294.73,349.86,92.07,97.55,16.77,-20.58,-15.13,67.29,16.61,16.12,13.56,-35.1,18.48,16.51,0.08,0.06
2018-05-31 00:30:00,8.06,6.41,-363.24,-237.77,0.05,1.35,0,0.04,2.87,305.36,348.58,93.1,97.97,17.65,-21.4,-15.73,67.27,16.56,16.12,13.56,-35.1,18.35,16.52,0.36,0.13
2018-05-31 01:00:00,7.96,6.3,-363.46,-237.84,0.01,1.22,0,0,2.09,315.8,349.37,94.62,98.67,18.17,-22.24,-16.19,67.29,16.5,16.1,13.57,-35.1,18.21,16.51,0.24,0.24
2018-05-31 01:30:00,8,6.75,-363.67,-237.57,0.04,1.2,0,0.03,2.37,321.82,350.98,95.94,99.52,17.85,-22.85,-16.17,67.33,16.42,16.06,13.53,-35.1,18.07,16.52,0.37,0.05
2018-05-31 02:00:00,8.33,6.74,-364.09,-237.34,0.05,1.21,0,0,2.37,318.18,350.54,96.45,99.76,17.46,-22.85,-15.89,67.34,16.35,16.03,13.54,-35.1,17.93,16.5,0.45,0.41
2018-05-31 02:30:00,8.11,6.75,-363.37,-237.91,0.04,1.3,0,0,2.52,316.17,349.2,96.13,99.98,17.43,-22.75,-15.79,67.35,16.28,16.03,13.53,-35.1,17.79,16.51,1.01,0.58
2018-05-31 03:00:00,8.51,6.94,-365.16,-237.94,0.03,1.43,0,0,2.98,315.48,349.92,95.43,100,17.4,-22.86,-15.88,67.36,16.22,15.99,13.54,-35.1,17.65,16.52,1.43,0.97
2018-05-31 03:30:00,8.7,7.18,-363.08,-237.46,0.07,1.54,0,0,2.43,313.06,349.64,94.1,100,16.77,-23.06,-15.62,67.4,16.15,15.95,13.54,-35.1,17.5,16.52,1.03,0.69
2018-05-31 04:00:00,8.71,7.14,-364.77,-237.38,0.55,1.48,0,0,2.32,308.12,350.18,94.12,100,16.61,-23.13,-15.39,67.41,16.09,15.92,13.55,-35.1,17.37,16.52,1.35,0.92
2018-05-31 04:30:00,8.92,7.19,-365.64,-235.63,8.16,1.77,0,2.78,2.57,308.25,350.57,94.51,100,16.16,-23.15,-15.14,67.43,16.01,15.89,13.55,-35.1,17.24,16.53,1.05,0.72
2018-05-31 05:00:00,8.78,7.53,-363.89,-236.78,37.43,3.36,0,20.61,4.75,310.55,353.76,94.07,100,15.88,-22.97,-14.86,67.45,15.95,15.84,13.55,-35.1,17.11,16.54,1.38,1.03
2018-05-31 05:30:00,9.43,8.43,-363.15,-239.6,86.03,5.66,0,47.87,7.73,315.93,359.33,92.47,100,14.43,-22.45,-14.01,67.48,15.87,15.8,13.54,-35.1,16.98,16.53,1.57,1.19
2018-05-31 06:00:00,10.2,9.38,-364.88,-241.15,145.19,8.1,0,80.32,11.23,315.31,364,90.99,99.83,12.52,-21.15,-12.62,67.51,15.79,15.75,13.54,-35.1,16.85,16.53,1.66,1.45
2018-05-31 06:30:00,10.78,10.36,-362.9,-241.97,243.61,11.94,0,136.52,18.28,318.04,369.61,89.21,96.88,10.57,-19.03,-10.89,67.54,15.72,15.72,13.53,-35.1,16.72,16.52,1.77,1.7
2018-05-31 07:00:00,11.37,11.28,-362.84,-241.65,282.63,13.77,0,155.98,19.45,324.38,375.09,89,93.87,8.43,-16.28,-8.78,67.58,15.65,15.67,13.52,-35.1,16.59,16.5,1.87,1.59
2018-05-31 07:30:00,11.84,11.91,-364.66,-241.59,377.63,19.13,0,208.2,25.8,323.68,379.23,88.25,91.31,6.41,-12.83,-6.65,67.58,15.58,15.62,13.5,-35.1,16.51,16.52,2.81,2.34
2018-05-31 08:00:00,12.18,12.35,-364.4,-242.05,364.69,18.94,0,198.49,24.44,328.81,381.26,86.52,87.44,4.75,-8.97,-4.69,67.61,15.53,15.56,13.49,-35.1,16.44,16.53,3.49,2.77
2018-05-31 08:30:00,12.53,12.84,-364.23,-242.13,475.6,25.16,0,264.61,33.43,341.55,386.16,84.64,84.43,3.65,-5.13,-3.37,67.6,15.49,15.54,13.51,-35.11,16.38,16.54,3.63,2.94
2018-05-31 09:00:00,12.65,13.08,-363.39,-242.44,361.8,19.42,0,196.9,24.4,350.97,386.52,83.41,81.91,2.34,-1.7,-1.97,67.63,15.45,15.5,13.67,-35.1,16.34,16.54,3.78,2.88
2018-05-31 09:30:00,13.25,13.8,-363.57,-243.31,577.73,31.39,0,315.4,39.33,343.37,394.77,82.6,80.74,1.45,1.79,-1.1,67.63,15.43,15.47,13.67,-35.11,16.29,16.53,3.27,2.6
2018-05-31 10:00:00,14.04,15.1,-364.83,-243.51,879.79,47.39,0,501.86,62.63,350.21,405.69,81.79,77.45,-1.01,5.72,1.39,67.64,15.45,15.49,13.66,-35.15,16.25,16.51,4.25,3.47
2018-05-31 10:30:00,14.37,15.64,-363.67,-243.47,916.94,49.97,0,524.14,65.37,347.57,410.54,79.9,75.09,-4.36,13.08,5.41,67.65,15.56,15.58,13.64,-35.19,16.31,16.53,4.17,3.35
2018-05-31 11:00:00,15.58,17.03,-362.98,-243.25,1214.87,64.94,0,697.3,84.19,337.87,425.01,76.96,71.22,-8.62,21.48,9.27,67.67,15.52,15.55,13.63,-35.13,16.36,16.58,3.66,NA
2018-05-31 11:30:00,15.96,17.8,-362.26,-243.17,1341.31,71.19,0,776.42,93.09,345.28,434.18,75.07,68.78,-14.94,31.2,14.37,67.64,15.5,15.51,13.61,-35.2,16.44,16.61,3.8,NA
2018-05-31 12:00:00,16.68,18.38,-363.24,-242.46,1399.74,74.45,0,811.38,96.08,345.16,439.37,73.1,67.23,-21.51,42.67,18.48,67.62,15.43,15.43,13.57,-35.22,16.63,16.71,4.24,3.12
2018-05-31 12:30:00,16.16,17.58,-365.25,-242.84,1204.36,63.81,0,695.94,81.85,336.12,430.27,75.92,70.79,-25.56,53.25,20.38,67.57,15.54,15.5,13.63,-35.27,16.71,16.72,4.81,3.58
2018-05-31 13:00:00,16.45,18.06,-366.45,-242.67,1501.02,77.48,0,874.4,100.78,330.11,437.74,74.15,68.65,-27.04,57.52,19.5,67.54,15.57,15.47,13.61,-35.25,16.86,16.73,5.17,3.98
2018-05-31 13:30:00,17.08,18.68,-365.32,-242.37,1529.19,77.83,0,897.62,102.15,321.06,442.63,69.88,64.79,-30.29,63.2,18.91,67.53,15.61,15.46,13.59,-35.29,16.97,16.71,5.03,3.8
2018-05-31 14:00:00,17.17,18.45,-364.41,-241.39,1390.2,71.38,0,818.08,94.08,320.72,438.66,68.06,63.95,-30.98,69.18,16.85,67.51,15.71,15.5,13.61,-35.32,17.15,16.71,5.47,4.11
2018-05-31 14:30:00,16.84,18.26,-363.84,-242.07,1421.09,73.76,0,835.7,98.33,324.75,435.71,68.56,64.24,-28.55,70.11,13.53,67.51,15.83,15.52,13.62,-35.35,17.33,16.68,6.23,4.62
2018-05-31 15:00:00,16.94,18.47,-364.48,-242.26,1382.27,72.59,0,814.33,97.45,324.51,435.39,67.44,62.84,-25.52,68.19,10.81,67.5,15.94,15.57,13.65,-35.39,17.5,16.66,6.04,4.5
2018-05-31 15:30:00,17.1,18.37,-366.33,-242.1,1244.2,66.85,0,733.92,90.82,322.22,431.36,66.41,62.59,-21.87,65.81,8.4,67.48,16,15.58,13.61,-35.41,17.73,16.66,6.25,4.55
2018-05-31 16:00:00,16.97,18.22,-369,-242.07,1084.13,61.05,0,639.79,83.43,316.34,426.4,63.78,60.24,-17.64,60.23,5.76,67.46,16.04,15.56,13.58,-35.45,17.94,16.66,5.9,4.32
2018-05-31 16:30:00,17.07,18.1,-362.22,-242.01,903.43,55.01,0,528.89,75.25,312.94,421.98,58.82,56.47,-13.15,53.03,2.99,67.47,16.18,15.63,13.59,-35.48,18.08,16.64,5.13,3.95
2018-05-31 17:00:00,17.37,18.24,-364.3,-242.25,808.44,53.49,0,474.1,78.26,311.52,419.2,54.23,52.19,-8.8,45.21,0.82,67.46,16.25,15.65,13.57,-35.49,18.24,16.6,4.93,3.65
2018-05-31 17:30:00,17.32,18.03,-368.91,-242.53,653.17,43.47,0,378.89,64.94,309.72,413.89,56.87,54.87,-5.08,37.09,-1.19,67.44,16.26,15.65,13.56,-35.5,18.46,16.6,4.65,3.36
2018-05-31 18:00:00,16.99,17.48,-365.83,-242.72,506.33,33.76,0,289.41,53.48,308.79,408.14,55.2,53.9,-2.04,29.45,-2.53,67.44,16.4,15.75,13.58,-35.5,18.53,16.58,4.43,3.29
2018-05-31 18:30:00,16.89,17.05,-363.77,-242.98,365.76,25.01,0,202.88,43.78,309.07,402.87,55.65,55.35,0.65,22.17,-3.83,67.43,16.47,15.78,13.59,-35.5,18.65,16.56,3.78,2.77
2018-05-31 19:00:00,16.49,16.18,-365.24,-243.48,232.35,16.14,0,122.23,33.46,306.63,395.73,57.03,57.55,2.63,15.74,-4.84,67.42,16.54,15.84,13.62,-35.5,18.74,16.56,3.55,2.56
2018-05-31 19:30:00,15.63,15.06,-365.46,-243.4,113.02,8.2,0,56.66,18.93,303.41,387.67,63.26,64.59,4.32,9.75,-5.83,67.41,16.62,15.9,13.67,-35.5,18.76,16.59,2.77,2.12
2018-05-31 20:00:00,14.4,13.43,-367.91,-242.78,31.53,2.24,0,13.15,5.43,299.62,377.88,68.11,71.01,5.83,4.31,-6.77,67.4,16.69,15.98,13.72,-35.49,18.78,16.59,2.08,1.58
2018-05-31 20:30:00,13.22,11.92,-367.01,-243.86,3.9,0.24,0,0.13,1.98,296.41,369.41,74.71,78.02,7.36,-1.21,-7.92,67.37,16.6,15.96,13.75,-35.47,18.76,16.49,1.7,1.2
2018-05-31 21:00:00,12.34,10.39,-365.82,-243.13,0.12,0.05,0,0,2.2,293.32,362.02,75.14,83.59,9.13,-5.54,-9.06,67.34,16.56,15.87,13.75,-35.44,18.75,16.44,1.26,0.97
2018-05-31 21:30:00,11.87,9.54,-367.35,-243.21,0.04,0.07,0,0,2.39,292.88,360.41,73.17,84.32,11.23,-10.22,-10.54,67.33,16.54,15.87,13.56,-35.41,18.68,16.41,1.8,1.38
2018-05-31 22:00:00,11.42,9.49,-366.49,-243.11,0.04,0.05,0,0,2.08,291.27,359.62,72.03,82.01,12.42,-14.04,-11.64,67.35,16.52,15.88,13.55,-35.4,18.6,16.38,2.01,1.57
2018-05-31 22:30:00,11.15,9.38,-366.07,-243.12,0.05,0.04,0,0,1.97,290.39,358.03,71.55,78.87,12.98,-16.72,-12.25,67.35,16.48,15.88,13.54,-35.4,18.53,16.37,2.13,1.63
2018-05-31 23:00:00,11.09,9.48,-367.07,-243.3,0.04,0.06,0,0,2.04,289.73,357.76,73.41,79.41,13.24,-18.63,-12.7,67.36,16.43,15.87,13.54,-35.4,18.42,16.36,2.19,1.77
2018-05-31 23:30:00,10.29,8.65,-368.97,-243.25,0.08,0.03,0,0,1.76,288.67,354.38,77.31,83.11,13.46,-20.05,-13.07,67.38,16.38,15.86,13.53,-35.4,18.31,16.36,1.89,1.46
2018-06-01 00:00:00,10.12,8.34,-368.31,-242.96,0.05,0.05,0,0,1.91,288.2,353.97,78.49,85.79,13.75,-21.19,-13.52,67.37,16.34,15.85,13.54,-35.4,18.19,16.36,2.1,1.65
2018-06-01 00:30:00,9.77,7.93,-368.77,-242.95,0.09,0.04,0,0,1.91,290.72,352.44,79.94,87.58,13.92,-22.13,-13.96,67.4,16.27,15.84,13.54,-35.4,18.05,16.37,1.78,1.42
2018-06-01 01:00:00,9.64,8.1,-370.16,-242.53,0.05,0.06,0,0,1.73,305.94,353.95,81.01,87.44,14.01,-22.83,-14.22,67.4,16.21,15.83,13.53,-35.4,17.9,16.36,1.95,1.55
2018-06-01 01:30:00,9.76,8.76,-371.68,-242.87,0.07,0.03,0,0,1.25,318.99,356.94,80.81,85.44,13.54,-23.19,-14.06,67.44,16.14,15.79,13.52,-35.4,17.75,16.35,2.41,2.04
2018-06-01 02:00:00,9.93,8.98,-372.7,-242.73,0.04,0.07,0,0,1.11,329.31,358.77,81.55,86.09,12.85,-22.66,-13.71,67.44,16.07,15.76,13.51,-35.4,17.61,16.35,2.23,1.89
2018-06-01 02:30:00,10.15,9.39,-371.64,-242.27,0.08,0.05,0,0,1.23,321.75,359.54,81.16,84.81,12.11,-21.73,-13.18,67.49,16.01,15.73,13.51,-35.4,17.46,16.35,2.62,2.22
2018-06-01 03:00:00,10.58,9.89,-372.39,-242.53,0.12,0.06,0,0,0.92,333.65,361.6,80.31,83.04,11.69,-20.82,-12.97,67.48,15.94,15.7,13.5,-35.4,17.31,16.36,2.87,2.4
2018-06-01 03:30:00,10.54,9.71,-368.94,-242.54,0.08,0.05,0,0,1.01,315.26,359.79,80.34,83.21,11.37,-19.98,-12.85,67.51,15.89,15.68,13.5,-35.4,17.19,16.37,3.26,2.78
2018-06-01 04:00:00,10.37,9.52,-371.29,-242.7,0.45,0.06,0,0.01,1.39,325.57,359.39,81.13,84.25,11.33,-19.43,-13.04,67.49,15.85,15.68,13.49,-35.4,17.05,16.38,2.88,2.42
2018-06-01 04:30:00,10.04,9.21,-368.06,-243.3,8.62,0.4,0,2.79,1.52,314.77,358.04,82.42,85.82,11.13,-19.29,-13.01,67.52,15.8,15.64,13.5,-35.4,16.93,16.39,2.44,2.03
2018-06-01 05:00:00,9.85,8.89,-368.84,-243.5,34.02,2.03,0,15.63,3.68,308.4,356.34,83.96,87.68,11.06,-18.99,-12.92,67.52,15.75,15.61,13.53,-35.4,16.81,16.41,1.85,1.51
2018-06-01 05:30:00,10.35,9.52,-368.25,-242.75,89.9,5.14,0,48.7,8.05,313.84,360.98,82.47,86.11,10.8,-18.98,-12.66,67.55,15.7,15.57,13.51,-35.4,16.66,16.38,2.38,2.1
2018-06-01 06:00:00,10.97,10.67,-368.96,-243.37,218.03,12.59,0,123.9,22.4,304.15,366.11,78.89,80.35,10.02,-18.47,-11.95,67.56,15.63,15.52,13.49,-35.4,16.51,16.35,2.95,2.57
2018-06-01 06:30:00,11.97,12.14,-367.92,-242.89,367.21,20.72,0,208.94,34.8,302.65,373.42,74.05,72.92,8.9,-17.04,-11.06,67.61,15.54,15.48,13.47,-35.4,16.35,16.31,3.49,3.03
2018-06-01 07:00:00,12.45,13.11,-372.15,-242.36,466.98,25.68,0,271.16,38.92,329.07,383.44,72.93,70.33,7.27,-14.97,-9.64,67.66,15.48,15.43,13.48,-35.44,16.25,16.32,2.85,2.44
2018-06-01 07:30:00,13.17,13.96,-370.87,-241.79,549.48,30.13,0,316.54,43.29,340.74,390.26,68.05,65.49,4.68,-11.63,-6.9,67.66,15.42,15.38,13.55,-35.47,16.16,16.32,3.51,2.67
2018-06-01 08:00:00,13.34,14.14,-372.74,-241.24,600.81,32.47,0,336.2,44.25,310.11,390.19,66.03,63.46,2.71,-6.82,-3.87,67.66,15.39,15.36,13.64,-35.49,16.1,16.35,3.61,2.81
2018-06-01 08:30:00,13.85,15.1,-373.08,-241.47,826.71,44.52,0,475.69,61.75,311.21,397.33,65.94,61.95,1.76,-2.67,-1.83,67.66,15.37,15.35,13.66,-35.49,16.03,16.34,4.6,3.63
2018-06-01 09:00:00,14,14.85,-370.51,-243.2,745.91,40.5,0,427.08,54.54,354.44,400.95,65.99,63.24,-0.01,1.4,0.79,67.65,15.49,15.47,13.63,-35.5,16.02,16.35,4.77,3.58
2018-06-01 09:30:00,13.52,14.52,-369.27,-242.48,656.49,35.16,0,371.41,46.34,356.24,398.92,71.24,68.22,-1.91,7.14,3.34,67.65,15.49,15.47,13.63,-35.5,16.09,16.39,5.04,3.77
2018-06-01 10:00:00,13.56,13.96,-372.65,-242.19,437.3,22.94,0,238.63,28.91,356.41,393.39,72.93,70.78,-2.41,12.7,4.43,67.64,15.5,15.45,13.65,-35.52,16.11,16.45,4.62,3.39
2018-06-01 10:30:00,13.28,13.32,-369.61,-242.16,314.25,16.53,0,164.6,19.75,355.03,387.34,71.99,71.32,-1.04,14.74,3.11,67.65,15.52,15.46,13.66,-35.55,16.09,16.39,4.08,2.99
2018-06-01 11:00:00,13.87,14.33,-370.04,-243.2,663.23,35.82,0,368.18,46,357.6,398.84,68.58,67.18,-0.21,12.57,1.41,67.64,15.48,15.41,13.65,-35.56,16.04,16.33,3.97,3.1
2018-06-01 11:30:00,15.38,16.97,-371.16,-243.2,1423.99,76.85,0,822.01,100.75,349.85,426.9,61.2,57.8,-4.18,13.76,3.94,67.67,15.37,15.33,13.55,-35.59,16.1,16.35,4.49,3.61
2018-06-01 12:00:00,15.27,16.92,-369.37,-243.21,1020.1,55.93,0,583.4,71.66,358.18,422.33,57.22,53.78,-11.83,26.35,10.35,67.65,15.37,15.31,13.56,-35.61,16.24,16.42,3.95,3.18
2018-06-01 12:30:00,15.69,17.1,-368.03,-242.66,972.75,53.5,0,556.62,68.26,359.04,423.46,54.83,51.74,-13.75,38.04,12.46,67.64,15.38,15.31,13.57,-35.67,16.36,16.49,3.54,2.87
2018-06-01 13:00:00,15.86,17.04,-371.67,-242.57,877.84,48.56,0,500.34,61.87,361.79,421.56,56.98,54.7,-13.7,43.13,12.87,67.64,15.41,15.32,13.59,-35.69,16.44,16.49,3.63,2.66
2018-06-01 13:30:00,16.03,17.23,-370.17,-241.91,989.24,54.73,0,562.85,69.16,358.94,425.06,55.55,53.65,-13.23,43.1,12.21,67.64,15.45,15.33,13.6,-35.7,16.53,16.48,3.48,2.57
2018-06-01 14:00:00,16.34,17.94,-369,-242.74,1157.18,62.62,0,640.93,79.13,353.7,431.91,54.23,51.62,-14.47,42.16,12.28,67.62,15.45,15.29,13.57,-35.7,16.64,16.47,3.71,2.77
2018-06-01 14:30:00,16.38,17.63,-369.99,-242,905.36,49.41,0,516.64,61.73,347.94,424.48,54.63,51.95,-16.42,45.11,12.39,67.61,15.52,15.29,13.56,-35.72,16.78,16.47,3.87,2.93
2018-06-01 15:00:00,15.88,16.65,-371.78,-242.92,610.96,32.64,0,337.68,40.26,361.75,414.85,56.3,55.23,-14.76,45.67,10.87,67.58,15.59,15.34,13.62,-35.73,16.93,16.48,3.37,2.51
2018-06-01 15:30:00,15.57,16.08,-369.95,-241.76,451.76,24.08,0,245.8,29.52,361.22,407.91,54.85,54.73,-11.38,40.6,9.07,67.59,15.67,15.38,13.64,-35.72,17.06,16.47,2.73,2.08
2018-06-01 16:00:00,15.67,16.19,-371.04,-242.04,439.22,23.53,0,238.35,28.71,361.38,407.22,54.65,54.62,-8.65,33.28,7.35,67.58,15.7,15.38,13.62,-35.74,17.09,16.44,2.74,2.06
2018-06-01 16:30:00,15.77,16.46,-369.11,-242.38,494.62,26.68,0,273.46,33.7,358.03,409.09,55.01,54.55,-7.05,27.99,6.1,67.57,15.72,15.36,13.61,-35.76,17.21,16.41,2.88,2.17
2018-06-01 17:00:00,15.72,15.72,-370.06,-241.88,293.15,15.29,0,157.39,19.63,361.98,399.97,61.73,61.76,-5.55,24.85,5.14,67.56,15.8,15.4,13.62,-35.72,17.34,16.41,3.15,2.31
2018-06-01 17:30:00,15.26,15.29,-370.29,-241.73,244.87,12.45,0,132.2,16.5,362.38,397.13,65.88,66.44,-3.39,21.11,3.29,67.56,15.86,15.45,13.64,-35.71,17.44,16.32,2.71,1.98
2018-06-01 18:00:00,15.08,14.98,-370.32,-241.88,136.69,7.59,0,72.85,8.87,363.13,393.91,67.69,68.02,-1.83,16.5,1.82,67.56,15.88,15.45,13.64,-35.71,17.45,16.31,2.41,1.83
2018-06-01 18:30:00,15.05,14.84,-369.22,-242.26,117.94,6.62,0,63.57,8.17,363.95,392.68,67.48,68.35,-0.36,12.31,0.57,67.55,15.9,15.48,13.64,-35.71,17.48,16.3,1.62,1.24
2018-06-01 19:00:00,15.06,14.52,-368.43,-242.19,45.86,2.55,0,23.69,3.36,363.95,388.94,68.07,69.95,0.77,8.52,-0.41,67.55,15.92,15.49,13.65,-35.7,17.54,16.29,1.3,1.2
2018-06-01 19:30:00,14.71,14.13,-371.02,-242.01,21.94,1.33,0,10.14,2.16,363.5,386.14,72.27,74.62,1.84,5.22,-1.46,67.55,15.93,15.51,13.64,-35.7,17.57,16.21,0.98,0.92
2018-06-01 20:00:00,14.49,13.73,-370.58,-237.41,6.82,0.29,0,1.64,2.38,367.38,383.27,76.18,81.17,2.8,2.09,-2.41,67.55,15.77,15.49,13.65,-35.7,17.58,16.18,0.7,0.51
2018-06-01 20:30:00,13.97,13.32,-370.21,-200.64,1.42,0.11,0,0,2.92,371.69,380.65,78.31,86.68,3.63,-0.73,-3.26,67.56,15.79,15.36,13.67,-35.7,17.58,16.17,1.18,0.85
2018-06-01 21:00:00,13.86,12.67,-370.29,-177.51,0.07,0.05,0,0.01,2.44,362.23,379.08,74.63,86.49,4.1,-2.64,-4.17,67.55,15.8,15.38,13.68,-35.7,17.56,16.15,1.11,0.75
2018-06-01 21:30:00,13.99,12.52,-371.42,-165.26,0.05,0.04,0,0.02,1.05,361.11,378.95,73.84,84.87,4.44,-4.38,-5.07,67.54,15.78,15.36,13.66,-35.69,17.52,16.15,1.65,1.17
2018-06-01 22:00:00,13.5,12.56,-372.68,-156.51,0.07,0.31,0.1,0,2.38,366.28,377.07,76.94,84.85,4.66,-5.83,-5.89,67.57,15.75,15.36,13.66,-35.66,17.48,16.15,1.34,0.88
2018-06-01 22:30:00,12.84,12.2,-366.1,-160.1,0.04,1.1,0.1,0.47,3.26,368.03,375.05,86.48,91.41,4.9,-7.16,-6.42,67.58,15.75,15.37,13.61,-35.6,17.46,16.17,0.91,0.62
2018-06-01 23:00:00,12.87,11.93,-368.37,-159.32,0.1,1,0,1.44,2.88,362.43,375.22,84.86,93.77,5.19,-8.15,-6.6,67.57,15.7,15.35,13.47,-35.6,17.42,16.16,1.19,0.91
2018-06-01 23:30:00,12.87,11.73,-370.1,-159.07,0.15,0.41,0,0.25,2.86,361.75,374.59,83.43,93.89,5.25,-8.79,-6.77,67.6,15.67,15.35,13.47,-35.6,17.36,16.15,1.65,1.28
